,bn,bs,sn,ss,sst,sal,po4,prey,fe,mld,light,stratification
389,0.0,0.0,4.5574506e-11,8.393934e-11,26.250093,35.561535,4.5567905e-09,0.012793332,4.910698e-11,79.15017,282.73257,2.3531693e-07
390,0.0,0.0,7.298806e-11,1.4098928e-10,26.208244,35.36891,6.874489e-09,0.038182367,5.7319108e-11,82.30128,282.73257,-3.4891298e-07
391,0.0,0.0,4.5418034e-11,8.234639e-11,25.956747,35.442158,4.826389e-09,0.014847141,6.424031e-11,86.099945,282.73257,1.0681929e-06
392,0.0,0.0,5.483668e-11,9.832042e-11,25.530375,35.497032,6.3660517e-09,0.027910067,6.471381e-11,90.35574,282.73257,1.3347104e-06
393,0.0,0.0,5.1790478e-11,9.2912344e-11,25.159033,35.59232,5.7798526e-09,0.024459653,5.918349e-11,87.68584,282.73257,1.4449861e-06
394,0.0,0.0,5.0580717e-11,8.996519e-11,24.866644,35.684525,6.019147e-09,0.02482456,4.6954624e-11,87.90217,282.73257,1.7010872e-06
395,0.0,0.0,5.0027288e-11,8.8126596e-11,24.573229,35.801334,6.802667e-09,0.025717529,3.4890747e-11,88.64408,282.73257,1.6031004e-06
396,0.0,0.0,3.9533734e-11,7.2072195e-11,25.735247,36.16288,4.160418e-09,0.004177627,3.1135067e-11,83.46986,295.36856,1.2093125e-06
397,0.0,0.0,1.0400102e-10,2.5792923e-10,28.057741,36.106853,8.640066e-09,0.04841034,3.346599e-11,45.756718,295.36856,-1.0086875e-06
401,0.0,0.0,3.9367395e-11,7.319432e-11,28.896982,34.2271,3.6658636e-09,0.0014412012,9.322756e-12,81.94934,295.36856,1.0034031e-06
402,0.0,0.0,3.47174e-11,6.3483906e-11,28.834524,34.588333,3.2720553e-09,2.1856694e-10,7.657277e-12,82.24208,295.36856,4.147734e-07
403,0.0,0.0,2.9941064e-11,5.3745966e-11,28.559679,34.802547,2.8737828e-09,1.4054077e-10,6.8275806e-12,82.521095,295.36856,3.6298158e-07
404,0.0,0.0,2.8924467e-11,5.1708582e-11,28.372536,34.92956,2.7979148e-09,1.3027232e-10,6.6842872e-12,82.639565,295.36856,5.3085284e-07
405,0.0,0.0,3.04901e-11,5.4764953e-11,28.128222,35.04009,2.9626406e-09,1.4915985e-10,7.0568477e-12,82.51338,295.36856,5.5443417e-07
406,0.0,0.0,3.4219537e-11,6.224768e-11,27.892002,35.15103,3.3349323e-09,2.2180238e-10,7.767189e-12,82.57145,295.36856,4.3653495e-07
407,0.0,0.0,3.801993e-11,6.995085e-11,27.542662,35.21984,3.74904e-09,0.0008722592,8.770138e-12,83.32579,295.36856,8.3512856e-07
408,0.0,0.0,3.988462e-11,7.3336295e-11,27.092894,35.27602,3.9739114e-09,0.0041583353,9.787804e-12,83.56848,295.36856,5.1124675e-07
409,0.0,0.0,5.313242e-11,9.736252e-11,26.534464,35.342915,7.746823e-09,0.023462333,1.37394e-11,97.107666,295.36856,1.1982526e-06
410,0.0,0.0,5.0862297e-11,9.18333e-11,25.954193,35.36582,8.674352e-09,0.023290811,1.4748659e-11,99.49982,295.36856,1.3810884e-06
411,0.0,0.0,4.7522215e-11,8.4289624e-11,25.394861,35.425583,9.324424e-09,0.020942785,1.5891271e-11,97.53178,295.36856,1.3924076e-06
412,0.0,0.0,4.3147683e-11,7.565436e-11,24.9382,35.556587,7.715065e-09,0.016078157,1.8174533e-11,90.424446,295.36856,1.1532853e-06
413,0.0,0.0,3.4611012e-11,6.2017426e-11,24.858469,35.794548,3.8311194e-09,4.4159038e-10,2.528063e-11,84.69465,295.36856,6.4318135e-07
414,0.0,0.0,6.435436e-11,1.2234895e-10,26.251757,35.745003,6.17269e-09,0.029704012,4.714331e-11,61.04512,295.36856,-4.9950734e-07
418,0.0,0.0,4.418034e-11,8.2525195e-11,27.773386,35.90116,4.211237e-09,0.008732213,2.7446198e-11,71.49979,295.36856,3.1396388e-07
419,0.0,0.0,3.7346095e-11,6.7702614e-11,26.424595,36.199608,4.0271457e-09,0.0022803438,2.5568903e-11,79.60653,295.36856,8.196013e-07
420,0.0,0.0,3.7101745e-11,6.655214e-11,25.197227,35.978558,4.201447e-09,0.0031473497,2.2502323e-11,84.81251,295.36856,1.3393537e-06
421,0.0,0.0,3.8436813e-11,6.944805e-11,24.232943,35.835457,4.229547e-09,0.0029317802,2.1790689e-11,82.44294,295.36856,9.403477e-07
422,2.802591e-12,0.0,1.2207613e-10,2.9273314e-10,23.363249,35.62961,1.2546651e-08,0.08262229,3.174708e-11,81.549194,295.36856,-1.074418e-06
425,0.0,0.0,6.3910925e-11,1.2274155e-10,27.216133,35.563705,5.8860175e-09,0.027876355,4.7211384e-11,73.53307,295.36856,-2.2970556e-07
426,0.0,0.0,9.832145e-11,2.2445633e-10,27.417944,35.289494,8.395269e-09,0.04896376,5.9453734e-11,75.44435,295.36856,-1.0763246e-06
427,0.0,0.0,4.0066877e-11,7.382307e-11,26.77851,35.380276,4.003443e-09,0.0034228226,6.430306e-11,82.59303,295.36856,7.159911e-07
428,0.0,0.0,4.6671864e-11,8.615917e-11,26.331465,35.40154,4.6451323e-09,0.014085918,6.4589493e-11,84.48981,295.36856,1.3754614e-06
429,0.0,0.0,5.117357e-11,9.4288834e-11,26.052446,35.46822,5.082688e-09,0.019458322,6.347098e-11,85.27924,295.36856,1.9549543e-06
430,0.0,0.0,5.098415e-11,9.373598e-11,25.831345,35.58754,5.1130646e-09,0.019626085,5.6394844e-11,84.93406,295.36856,1.8431817e-06
431,0.0,0.0,4.5892748e-11,8.410153e-11,25.711985,35.833103,4.7250994e-09,0.0142003,4.146054e-11,84.26636,295.36856,1.5952522e-06
432,0.0,0.0,4.4381877e-11,8.255666e-11,27.125341,36.059837,4.3142205e-09,0.00957195,3.1304e-11,82.0431,306.3013,8.1177046e-07
433,0.0,0.0,1.0864946e-10,3.0181418e-10,28.776613,36.22309,8.600332e-09,0.048250966,2.9028452e-11,56.58791,306.3013,-9.0245294e-07
436,0.0,0.0,3.1171943e-11,5.660771e-11,29.729374,34.450893,2.92261e-09,1.6804683e-10,1.4879752e-11,83.05195,306.3013,1.512938e-06
437,0.0,0.0,5.063115e-11,9.662805e-11,29.574234,34.25845,4.396427e-09,0.014720103,9.674174e-12,81.80213,306.3013,5.935611e-07
438,0.0,0.0,4.4341603e-11,8.3659996e-11,29.623133,34.453808,3.939153e-09,0.007886029,8.170329e-12,81.67561,306.3013,-2.6505516e-08
439,0.0,0.0,3.576354e-11,6.598591e-11,29.556988,34.606937,3.285348e-09,2.3843125e-10,7.0317025e-12,81.63669,306.3013,2.3981536e-07
440,0.0,0.0,3.460537e-11,6.352417e-11,29.401192,34.769184,3.2009935e-09,2.0814826e-10,6.845445e-12,81.59998,306.3013,2.548997e-07
441,0.0,0.0,3.6693284e-11,6.785592e-11,29.112438,34.9049,3.4131826e-09,3.9962852e-10,7.228166e-12,81.621124,306.3013,1.772543e-07
442,0.0,0.0,3.9462822e-11,7.3465886e-11,28.698753,35.036957,3.6934538e-09,0.001729697,7.99171e-12,81.72321,306.3013,3.648249e-07
443,0.0,0.0,4.4579236e-11,8.341769e-11,28.163858,35.156757,4.1604116e-09,0.009565194,9.12641e-12,82.158485,306.3013,6.996131e-07
444,0.0,0.0,4.8645633e-11,9.1267216e-11,27.594788,35.210224,4.570401e-09,0.015425295,1.0265493e-11,82.335106,306.3013,9.4944454e-07
445,0.0,0.0,5.4136355e-11,1.0159492e-10,26.946024,35.303684,5.1436153e-09,0.021915143,1.15687225e-11,83.36801,306.3013,1.3350686e-06
446,0.0,0.0,6.0025554e-11,1.13030696e-10,26.329805,35.391647,5.9178564e-09,0.02907585,1.3173573e-11,86.35418,306.3013,1.8435039e-06
447,0.0,0.0,5.850215e-11,1.09174884e-10,25.876465,35.534145,6.075461e-09,0.028318431,1.4273662e-11,86.608765,306.3013,1.6310248e-06
448,0.0,0.0,4.8526346e-11,8.904445e-11,25.617107,35.752293,5.0514952e-09,0.01844941,1.6498178e-11,84.61049,306.3013,1.2740782e-06
449,0.0,0.0,6.446031e-11,1.2134262e-10,25.548668,35.875084,6.33498e-09,0.03243364,2.6460082e-11,82.40209,306.3013,-5.8290857e-07
450,1.73956e-40,0.0,1.2069015e-10,4.848091e-06,26.975243,35.776455,1.0121441e-08,0.05861062,4.9039002e-11,54.29995,306.3013,-1.2768394e-06
454,0.0,0.0,4.5047757e-11,8.518276e-11,28.692001,35.977146,4.1594914e-09,0.008608264,2.8750115e-11,63.22518,306.3013,3.7561517e-07
455,0.0,0.0,4.6298593e-11,8.566737e-11,26.80981,36.36887,4.638694e-09,0.013589994,2.8099151e-11,83.912575,306.3013,1.4969204e-06
456,0.0,0.0,4.2970127e-11,7.8675726e-11,25.796082,36.325684,4.4530637e-09,0.009663571,2.47398e-11,84.356255,306.3013,1.3200666e-06
457,0.0,0.0,5.0961818e-11,9.3493636e-11,25.10941,36.105206,5.2261524e-09,0.020421268,2.356688e-11,82.020134,306.3013,5.353222e-07
458,3.5786252e-11,4.587809e-22,2.4841007e-10,0.030715264,24.34266,35.737885,1.7391105e-08,0.10879672,3.7376605e-11,81.21381,306.3013,-1.436002e-06
462,0.0,0.0,7.5911416e-11,1.5620466e-10,28.535532,35.196533,6.4823893e-09,0.032080524,6.337963e-11,61.20832,306.3013,-8.033476e-07
463,0.0,0.0,4.330499e-11,8.0775275e-11,27.580576,35.328213,4.150596e-09,0.0073652244,6.545332e-11,81.74379,306.3013,2.9079177e-07
464,0.0,0.0,5.06444e-11,9.4732645e-11,27.142357,35.31797,4.8070716e-09,0.016413042,6.614082e-11,82.367645,306.3013,3.5372966e-07
465,0.0,0.0,5.5613927e-11,1.04573204e-10,26.988638,35.340027,5.240585e-09,0.021300068,6.779223e-11,83.00237,306.3013,1.0164504e-06
466,0.0,0.0,5.9322755e-11,1.1224512e-10,26.897568,35.38728,5.5638476e-09,0.02469741,6.397532e-11,83.27217,306.3013,1.5175884e-06
467,0.0,0.0,5.6763268e-11,1.0690442e-10,26.922138,35.545895,5.350467e-09,0.022497285,4.9218834e-11,82.53568,306.3013,8.9836885e-07
468,0.0,0.0,7.3872734e-11,1.5019842e-10,28.39583,35.662037,6.3256453e-09,0.032085344,3.3031803e-11,81.351,315.4839,-9.90688e-08
469,0.0,0.0,1.3314949e-10,0.011147958,29.794626,36.187607,9.49522e-09,0.052776832,2.7763906e-11,52.40276,315.4839,-8.999949e-07
472,0.0,0.0,3.623084e-11,6.733724e-11,30.270224,34.38099,3.2663274e-09,2.4888397e-10,1.1450336e-11,82.05799,315.4839,6.6505413e-07
473,0.0,0.0,7.078264e-11,1.4627403e-10,30.387268,34.17755,5.656329e-09,0.027929587,1.0936561e-11,81.451805,315.4839,-7.9592105e-08
474,0.0,0.0,6.314261e-11,1.2630172e-10,30.468401,34.33379,5.1232654e-09,0.023085823,9.321172e-12,81.33313,315.4839,-3.363251e-07
475,0.0,0.0,4.5955847e-11,8.761149e-11,30.40727,34.467995,3.9509565e-09,0.008992309,7.792942e-12,81.33838,315.4839,1.65312e-07
476,0.0,0.0,4.684448e-11,8.941793e-11,30.224812,34.668526,4.036867e-09,0.010253409,7.671852e-12,81.285774,315.4839,2.4408422e-09
477,0.0,0.0,4.144367e-11,7.805465e-11,29.941128,34.84812,3.6908856e-09,0.0035879053,7.507779e-12,81.37442,315.4839,5.882845e-07
478,0.0,0.0,4.6240553e-11,8.7710256e-11,29.364656,34.980354,4.1118993e-09,0.010260832,8.506611e-12,81.34976,315.4839,3.975847e-07
479,0.0,0.0,5.1643335e-11,9.829915e-11,28.66453,35.111626,4.616985e-09,0.016455699,9.886462e-12,81.58944,315.4839,8.700283e-07
480,0.0,0.0,5.6026878e-11,1.0685232e-10,27.908401,35.164997,5.091123e-09,0.021338044,1.1345691e-11,81.94739,315.4839,1.6981782e-06
481,0.0,0.0,6.320592e-11,1.2195404e-10,27.251123,35.223072,5.807793e-09,0.028407155,1.3103151e-11,82.22032,315.4839,1.2226008e-06
482,0.0,0.0,6.880721e-11,1.3413032e-10,26.73155,35.277935,6.400263e-09,0.033861525,1.4744025e-11,82.690506,315.4839,1.4746529e-06
483,0.0,0.0,7.179324e-11,1.40573e-10,26.375923,35.376816,6.753232e-09,0.03698827,1.5697993e-11,82.92488,315.4839,1.829914e-06
484,0.0,0.0,6.7554996e-11,1.301577e-10,26.24972,35.591656,6.4285497e-09,0.033816043,1.5876767e-11,82.32293,315.4839,9.042816e-07
485,0.0,0.0,7.643455e-11,1.518953e-10,26.249285,35.82224,7.1631927e-09,0.040042546,1.9353002e-11,81.80038,315.4839,-2.03012e-07
490,0.0,0.0,4.8700446e-11,9.275311e-11,28.991394,35.91714,4.3700097e-09,0.011823653,3.143713e-11,69.44712,315.4839,4.217812e-07
491,0.0,0.0,5.1312347e-11,9.620963e-11,27.186857,36.372845,4.8658197e-09,0.017014809,3.334828e-11,82.43025,315.4839,1.4137721e-06
492,0.0,0.0,5.4471698e-11,1.0169796e-10,26.35189,36.480034,5.28824e-09,0.021317525,3.3558746e-11,82.86484,315.4839,1.270793e-06
493,0.0,0.0,6.761373e-11,1.2950764e-10,25.995733,36.406452,6.4826846e-09,0.0331575,3.1401368e-11,81.8377,315.4839,2.6798045e-07
494,1.8935296e-11,0.0,2.1855208e-10,0.02915695,25.848635,36.064148,1.4965728e-08,0.09367041,3.820464e-11,81.11322,315.4839,-8.5341344e-07
498,0.0,0.0,4.4702155e-11,8.457011e-11,28.951103,35.21414,4.063962e-09,0.007763496,7.516039e-11,80.531364,315.4839,-3.1671917e-08
499,0.0,0.0,4.5334146e-11,8.55058e-11,28.379074,35.27152,4.192863e-09,0.009136244,6.64812e-11,81.29133,315.4839,4.74301e-07
500,0.0,0.0,7.340016e-11,1.4773853e-10,27.932117,35.254307,6.414156e-09,0.03237702,6.734175e-11,81.43387,315.4839,-5.1879954e-07
501,0.0,0.0,7.803075e-11,1.6005279e-10,27.869535,35.25695,6.773781e-09,0.035419144,7.24698e-11,81.68074,315.4839,5.6945908e-08
502,0.0,0.0,8.789851e-11,1.9019983e-10,27.9039,35.24566,7.471126e-09,0.04105275,7.316681e-11,81.896996,315.4839,1.6313331e-07
503,0.0,0.0,8.6122394e-11,1.8515939e-10,28.064175,35.258553,7.295109e-09,0.039750807,5.8123825e-11,81.73032,315.4839,1.7267445e-07
504,0.0,0.0,1.271589e-10,0.0070678587,29.572489,35.355007,9.229832e-09,0.052754622,3.843427e-11,81.08146,322.87704,-3.4757485e-07
505,0.0,0.0,7.767518e-11,1.6928639e-10,30.979486,36.595776,5.9760064e-09,0.028087456,2.4300133e-11,60.910362,322.87704,-1.9111377e-07
508,0.0,0.0,4.1531733e-11,7.9023364e-11,31.480371,34.411865,3.5320562e-09,0.0023859567,1.0114545e-11,81.475586,322.87704,6.45297e-07
509,0.0,0.0,8.817263e-11,2.0958862e-10,31.564108,34.100235,6.4643175e-09,0.034323312,1.2115882e-11,81.154076,322.87704,-2.1148219e-07
510,0.0,0.0,8.781144e-11,2.0882238e-10,31.561941,34.207264,6.453317e-09,0.03438118,1.0961497e-11,81.08681,322.87704,-4.8306157e-07
511,0.0,0.0,8.1240355e-11,1.8242054e-10,31.329344,34.336464,6.123639e-09,0.031878047,9.909654e-12,81.028076,322.87704,-5.1011557e-07
512,0.0,0.0,7.31372e-11,1.5513713e-10,31.026722,34.61046,5.682643e-09,0.028216548,9.127173e-12,81.00059,322.87704,-4.9777066e-07
513,0.0,0.0,4.8899624e-11,9.4035606e-11,30.51965,34.838993,4.1365706e-09,0.011694724,8.391825e-12,81.10252,322.87704,5.983742e-07
514,0.0,0.0,5.1358192e-11,9.86745e-11,29.746151,34.970654,4.42058e-09,0.014546631,9.482724e-12,81.13666,322.87704,1.046113e-06
515,0.0,0.0,5.8718634e-11,1.1406602e-10,28.89291,35.071426,5.1048286e-09,0.021543099,1.1594418e-11,81.23679,322.87704,1.4461083e-06
516,0.0,0.0,6.712084e-11,1.3291718e-10,28.1205,35.118614,5.9066836e-09,0.029045787,1.369753e-11,81.348656,322.87704,9.638097e-07
517,0.0,0.0,7.964182e-11,1.6482699e-10,27.502089,35.137634,7.0340516e-09,0.038727872,1.6677909e-11,81.42997,322.87704,1.1995638e-06
518,0.0,0.0,9.705993e-11,2.2187449e-10,27.022429,35.15593,8.516724e-09,0.050436515,1.9650587e-11,81.51314,322.87704,8.2130475e-07
519,0.0,0.0,1.1201186e-10,2.9931005e-10,26.75904,35.175953,9.717329e-09,0.059264503,2.1723737e-11,81.686775,322.87704,1.089749e-06
520,4e-45,0.0,1.2568857e-10,0.0013777687,26.805565,35.252457,1.0661361e-08,0.06569477,2.1615286e-11,81.526924,322.87704,-7.223892e-08
521,1.1223408e-15,0.0,1.6641864e-10,0.022513542,27.241632,35.36422,1.2426566e-08,0.07688484,2.379023e-11,81.34569,322.87704,-3.69501e-07
526,0.0,0.0,5.569833e-11,1.07779556e-10,29.239288,35.821453,4.8273465e-09,0.017411558,3.5426793e-11,75.77117,322.87704,3.655106e-07
527,0.0,0.0,6.447718e-11,1.2527872e-10,27.567095,36.19457,5.8289387e-09,0.026942013,4.0374277e-11,81.52205,322.87704,8.2169004e-07
528,0.0,0.0,8.683774e-11,1.8264142e-10,26.832132,36.33403,7.766618e-09,0.0433541,4.6453688e-11,81.57175,322.87704,3.79254e-07
529,0.0,0.0,1.09658956e-10,2.780384e-10,26.818815,36.484844,9.397837e-09,0.055458494,4.9603398e-11,81.406136,322.87704,-2.0135447e-07
530,3.54461e-27,0.0,1.4058248e-10,0.010692834,27.68195,36.562,1.0754476e-08,0.06450433,4.956015e-11,81.07367,322.87704,-2.1975286e-07
534,0.0,0.0,3.7713336e-11,7.038445e-11,28.880194,35.2659,3.5311587e-09,2.805009e-08,7.6884395e-11,81.42213,322.87704,1.49679e-06
535,0.0,0.0,7.462997e-11,1.5338465e-10,28.768679,35.250683,6.2845897e-09,0.031074295,6.533913e-11,81.08793,322.87704,-8.653919e-07
536,0.0,0.0,8.9666066e-11,2.0170572e-10,28.884092,35.202606,7.2772903e-09,0.039001293,6.991197e-11,81.04467,322.87704,-6.5854715e-07
537,0.0,0.0,1.3398113e-10,0.009094545,28.682459,35.221035,9.910129e-09,0.057730317,7.93506e-11,81.09104,322.87704,-8.0166626e-07
538,9.6588085e-12,0.0,2.8156086e-10,0.038602002,28.76806,35.192314,1.3676741e-08,0.080415376,8.776323e-11,81.09963,322.87704,-1.369672e-06
539,5.6773216e-26,0.0,1.7743115e-10,0.026523488,29.157673,35.06402,1.1371925e-08,0.06711484,7.1672154e-11,81.195946,322.87704,-6.1890734e-07
540,2.5529178e-11,0.0,0.011614808,0.05541301,30.791143,35.115124,1.6368226e-08,0.08480669,4.726854e-11,61.05802,328.44943,-1.1556749e-06
542,0.0,0.0,4.445554e-11,8.616985e-11,32.80849,34.631138,3.590289e-09,0.0047351364,1.0939879e-11,70.33201,328.44943,1.0974201e-06
544,0.0,0.0,5.859809e-11,1.1841289e-10,33.022415,34.291847,4.4124993e-09,0.015575811,9.689671e-12,69.55314,328.44943,8.563092e-08
545,0.0,0.0,1.15923694e-10,2.1133962e-06,33.00255,34.02523,7.500196e-09,0.040183645,1.3405347e-11,70.79021,328.44943,-3.7489406e-07
546,0.0,0.0,1.1906805e-10,0.007972237,32.990864,34.091396,7.683959e-09,0.03992421,1.2533116e-11,58.179188,328.44943,-5.9784304e-07
547,0.0,0.0,1.088758e-10,1.6532848e-09,32.361073,34.1912,7.404928e-09,0.038796432,1.1424835e-11,58.660816,328.44943,-7.238831e-07
548,0.0,0.0,7.8015774e-11,1.7397435e-10,31.72104,34.55175,5.8453518e-09,0.028167015,9.569567e-12,65.577065,328.44943,-4.048125e-07
549,0.0,0.0,7.121906e-11,1.4878451e-10,30.647144,34.836372,5.6248397e-09,0.027097443,1.05766255e-11,80.927124,328.44943,-7.5748986e-08
550,0.0,0.0,8.274401e-11,1.8266708e-10,29.653727,34.974976,6.638191e-09,0.03546235,1.26803585e-11,80.95218,328.44943,-2.1234375e-07
551,0.0,0.0,1.3066068e-10,0.01066125,28.70542,35.045933,1.0041743e-08,0.059546728,1.73156e-11,80.934784,328.44943,-8.0104985e-07
552,1.3691295e-14,0.0,1.9486739e-10,0.03163354,27.991068,35.080044,1.3122094e-08,0.07916623,2.11156e-11,80.910446,328.44943,-1.2504825e-06
553,3.3963343e-11,0.0,0.006538495,0.05176774,27.314508,35.084686,1.9661933e-08,0.10573157,2.7642716e-11,80.840706,328.44943,-2.1057933e-06
554,7.05951e-11,4.613185e-12,0.019245693,0.061773963,26.830246,35.080708,2.6706687e-08,0.12259292,3.3697035e-11,80.840706,328.44943,-2.646502e-06
555,1.04893094e-10,2.1467076e-11,0.026581677,0.067526884,26.66324,35.054005,3.282995e-08,0.13270162,3.8214175e-11,80.89777,328.44943,-2.995102e-06
556,6.80564e-11,3.2401614e-12,0.018420393,0.060455408,27.185051,35.01583,2.4361489e-08,0.12105335,3.433279e-11,81.07347,328.44943,-1.7057786e-06
557,4.230892e-11,5.635675e-36,0.014097954,0.057650115,28.634129,34.956257,2.0023545e-08,0.10753442,3.2070145e-11,81.01379,328.44943,-6.1520495e-07
562,0.0,0.0,7.0779396e-11,1.4465343e-10,29.407444,35.624176,5.8616094e-09,0.02740415,4.138146e-11,79.10798,328.44943,9.795438e-08
563,2.5167071e-12,0.0,1.8524976e-10,0.025895441,27.545984,35.938766,1.2571223e-08,0.07615289,5.0667106e-11,80.9732,328.44943,-1.2272571e-06
564,1.2117819e-10,3.2959302e-11,0.024387704,0.06185846,26.675598,36.01342,2.4341894e-08,0.13256106,6.9107976e-11,80.840706,328.44943,-2.654721e-06
565,8.6727764e-11,1.521322e-11,0.018831475,0.057642832,27.164696,36.240284,2.1389312e-08,0.11946091,8.0838246e-11,80.93373,328.44943,-1.603154e-06
566,8.6305775e-23,0.0,1.747699e-10,0.025154775,28.963602,36.627277,1.13567005e-08,0.066375054,9.136235e-11,81.011475,328.44943,-1.5198384e-07
570,0.0,0.0,3.809553e-11,7.147209e-11,29.514029,35.26511,3.4920462e-09,9.11563e-08,8.0845886e-11,81.186356,328.44943,8.092039e-07
571,0.0,0.0,8.701634e-11,1.956859e-10,29.605066,35.229206,6.886409e-09,0.035713222,6.479292e-11,80.90914,328.44943,-9.723022e-07
572,0.0,0.0,1.3335548e-10,0.01144346,29.905247,35.173367,9.33055e-09,0.05260769,7.581967e-11,80.86404,328.44943,-1.3404326e-06
573,2.85696e-12,0.0,2.779039e-10,0.03940062,29.740936,35.2022,1.2987253e-08,0.074586436,9.1850694e-11,80.840706,328.44943,-1.7206523e-06
574,2.8834445e-11,0.0,0.010069477,0.053163122,30.03646,35.181404,1.6194852e-08,0.08912926,1.0863163e-10,80.85715,328.44943,-1.4081911e-06
575,5.4305865e-11,6.677114e-24,0.02013503,0.061633904,30.27036,34.95757,1.9104146e-08,0.101084456,8.728859e-11,80.90137,328.44943,-1.3086441e-06
576,6.969197e-11,1.6036574e-16,0.024354022,0.06489654,32.249138,35.164875,1.8935244e-08,0.07383302,4.9138124e-11,8.543286,332.17743,-1.3343953e-06
578,0.0,0.0,7.3958784e-11,1.6372392e-10,33.43228,34.08414,5.246314e-09,0.02274621,1.0372205e-11,58.62293,332.17743,-2.741605e-08
579,0.0,0.0,2.0053817e-10,0.03705597,34.612522,34.238235,9.588373e-09,0.046210732,1.3695694e-11,23.284346,332.17743,-7.059682e-07
580,0.0,0.0,7.489782e-11,1.6925891e-10,34.33582,34.189632,5.1498925e-09,0.021489434,1.0021297e-11,47.610046,332.17743,-8.5677534e-08
581,0.0,0.0,2.8680505e-10,0.043837808,34.418503,33.963364,1.0730553e-08,0.048205417,1.5763134e-11,5.57897,332.17743,-1.2826622e-06
582,0.0,0.0,3.0879843e-10,0.044706132,33.932884,34.0422,1.1202728e-08,0.050515417,1.552184e-11,5.7494674,332.17743,-1.439205e-06
583,0.0,0.0,1.6693465e-10,0.030183036,32.759037,34.163605,9.588641e-09,0.048642285,1.3880864e-11,34.685154,332.17743,-1.1156492e-06
584,0.0,0.0,1.2672777e-10,0.014025724,31.597189,34.53473,8.61088e-09,0.046500254,1.280047e-11,65.93898,332.17743,-9.2736946e-07
585,0.0,0.0,2.0003636e-10,0.036735214,30.266312,34.831894,1.1992313e-08,0.069444574,1.6826427e-11,80.708046,332.17743,-1.6349092e-06
586,3.5242087e-12,0.0,2.1507069e-05,0.04814746,29.277172,34.964886,1.5596163e-08,0.08633671,2.0948009e-11,80.840706,332.17743,-2.2946845e-06
587,3.6952236e-11,0.0,0.014750844,0.060796883,28.409128,35.01363,2.264041e-08,0.106542826,2.752194e-11,80.840706,332.17743,-3.1940676e-06
588,4.4718736e-11,9.185874e-34,0.015484111,0.060586218,27.930586,35.039265,2.3404347e-08,0.11058745,2.8982714e-11,80.840706,332.17743,-3.0299566e-06
589,7.015528e-11,2.5797901e-12,0.021783264,0.064932145,27.498575,35.03328,2.7549337e-08,0.12104056,3.3234325e-11,80.840706,332.17743,-3.0940605e-06
590,9.959141e-11,1.7296551e-11,0.027108982,0.06859089,27.257349,35.001183,3.1371286e-08,0.13020651,3.741271e-11,80.840706,332.17743,-2.974401e-06
591,1.5153251e-10,3.8222665e-11,0.032862544,0.0717817,27.266447,34.922142,3.599437e-08,0.14170462,4.2342303e-11,80.840706,332.17743,-2.735365e-06
592,1.9055307e-10,4.7977577e-11,0.03593121,0.073763624,27.745008,34.83775,3.773798e-08,0.14635395,4.4785793e-11,80.8503,332.17743,-2.0612968e-06
593,0.006249379,9.629154e-11,0.042126246,0.07741821,29.502802,34.730835,3.658834e-08,0.13738358,4.1416183e-11,30.89085,332.17743,-1.7493418e-06
598,0.0,0.0,1.3633991e-10,0.0124675315,29.521633,35.391804,9.665133e-09,0.05434832,5.083806e-11,73.28378,332.17743,-9.169445e-07
599,4.120905e-11,2.4946368e-28,0.0067281076,0.048808504,27.826088,35.82938,1.722463e-08,0.0992942,6.662578e-11,80.840706,332.17743,-2.3048124e-06
600,1.1518949e-10,2.8467988e-11,0.024647878,0.06252286,27.3586,35.926975,2.321633e-08,0.12576629,9.4631476e-11,80.840706,332.17743,-2.3272285e-06
601,1.2421722e-10,3.097511e-11,0.026931651,0.06469311,27.819942,36.13401,2.3515904e-08,0.12545578,1.1719074e-10,80.840706,332.17743,-1.6155191e-06
602,5.669135e-12,0.0,1.6215251e-08,0.041842613,29.889244,36.34589,1.33219e-08,0.07559219,1.2401245e-10,80.96,332.17743,-2.6785494e-07
606,0.0,0.0,3.935195e-11,7.4553565e-11,30.473541,35.245285,3.488194e-09,7.5424745e-05,8.919698e-11,80.90946,332.17743,2.5043602e-07
607,0.0,0.0,9.315563e-11,2.2881072e-10,30.800402,35.20354,6.929483e-09,0.0350082,6.208704e-11,70.501114,332.17743,-8.5608355e-07
608,0.0,0.0,1.7659589e-10,0.027731638,31.37346,35.135414,1.020911e-08,0.050066143,8.991632e-11,27.758457,332.17743,-1.4139383e-06
609,1.7274831e-11,0.0,0.00492138,0.048593387,31.167456,35.176655,1.4149001e-08,0.06411954,1.16090124e-10,18.945482,332.17743,-1.7111661e-06
610,1.2875863e-10,2.35674e-11,0.02911985,0.06661659,31.106773,35.18646,2.1021489e-08,0.080695525,1.278528e-10,11.115535,332.17743,-2.168806e-06
611,1.3446282e-10,2.2856304e-11,0.030865718,0.06843816,31.774286,34.869823,2.1501656e-08,0.080456294,9.5226486e-11,13.978583,332.17743,-1.5586803e-06
614,0.0,0.0,1.3628136e-10,0.020878527,34.276024,33.739853,7.9188816e-09,0.0374961,1.208027e-11,23.096241,334.04535,-6.155969e-07
615,0.0,0.0,1.6584703e-10,0.030134922,35.032734,34.07812,8.450526e-09,0.03811749,1.29845e-11,4.308792,334.04535,-9.0090475e-07
