,bn,bs,sn,ss,sst,sal,po4,prey,chl_total,fe,mld,light,stratification
161,0.068609245,0.043474168,0.020197798,2.9969258e-10,10.658725,34.89655,3.443383e-07,0.27289587,2.4573836,2.725719e-10,145.5353,174.61905,-2.7136295e-07
162,0.045361783,0.020555884,0.0020897856,2.3208183e-10,10.44439,34.892204,2.911494e-07,0.26164275,2.0897472,2.6403058e-10,209.6051,174.61905,-1.5933138e-06
164,0.09055883,0.06333277,0.016704185,2.477795e-10,8.555927,34.813957,4.7236358e-07,0.31098503,2.945198,2.8716246e-10,85.03485,174.61905,-5.0474887e-07
165,0.08884041,0.061387848,0.010348868,2.1991527e-10,7.850703,34.775047,5.0205927e-07,0.3167092,2.9632456,2.8653188e-10,84.44677,174.61905,-1.8597254e-07
166,0.088390276,0.06060374,0.0058481083,2.0404958e-10,7.3539596,34.740486,5.3484797e-07,0.32085198,2.979646,2.905636e-10,84.4134,174.61905,6.057945e-08
167,0.08513567,0.05747534,0.0018627062,1.951908e-10,7.098283,34.71411,5.248681e-07,0.32099473,2.9501898,2.8645625e-10,86.52054,174.61905,2.8202777e-08
168,0.08422564,0.05643444,7.0569106e-10,1.8861031e-10,6.88198,34.694054,5.48734e-07,0.32182363,2.9376965,2.9151437e-10,89.32205,174.61905,-1.4963356e-07
169,0.081223495,0.053176384,5.066526e-10,1.8123242e-10,6.763491,34.69396,5.92515e-07,0.3185183,2.8681576,3.0355468e-10,100.989334,174.61905,-3.6758527e-07
170,0.08069811,0.052212164,5.472536e-10,1.797227e-10,6.946206,34.729485,6.3296307e-07,0.31326574,2.7916694,3.228988e-10,115.32426,174.61905,-4.386035e-07
171,0.08286298,0.054292694,0.0008476938,1.8710762e-10,7.3038745,34.765137,6.2510713e-07,0.31046623,2.7804074,3.2895564e-10,118.02154,174.61905,-3.1320818e-07
172,0.084683545,0.056089252,0.005453995,1.9699015e-10,7.7250957,34.788696,6.332853e-07,0.3069742,2.7724888,3.345831e-10,120.01207,174.61905,-1.5987169e-07
173,0.08811551,0.05931302,0.009522529,2.0647832e-10,8.0023775,34.781982,6.684169e-07,0.30661893,2.8017466,3.4165865e-10,118.06793,174.61905,-3.0177864e-07
174,0.08983979,0.060931083,0.009122244,2.0480626e-10,7.811833,34.73682,7.0579387e-07,0.31058267,2.8503819,3.4147132e-10,112.28619,174.61905,-4.6825994e-07
175,0.08862453,0.059909906,0.008932785,2.0566432e-10,7.8458943,34.72135,7.043398e-07,0.30968532,2.8386788,3.3615766e-10,112.35479,174.61905,-9.0671284e-07
176,0.08702443,0.058188327,0.010593783,2.1003202e-10,8.201923,34.748108,7.1364457e-07,0.30285713,2.7698655,3.4154488e-10,121.34,174.61905,-3.3904087e-08
177,0.08926178,0.059962854,0.010535285,2.0699152e-10,8.063543,34.75483,7.715881e-07,0.3049515,2.7954192,3.5356074e-10,120.90829,174.61905,-4.9739333e-07
178,0.08986051,0.060367294,0.011642751,2.091285e-10,8.183825,34.769684,7.990379e-07,0.3033122,2.7832682,3.6128386e-10,123.993935,174.61905,-5.128604e-07
179,0.09054257,0.061242405,0.014051164,2.1816143e-10,8.420116,34.7771,7.862596e-07,0.30190974,2.7871487,3.589723e-10,122.5239,174.61905,-4.3017906e-07
180,0.08678897,0.06077131,0.032931797,5.2611204e-10,11.339454,34.870464,4.6293582e-07,0.27883294,2.6829963,2.9627525e-10,151.36572,196.12956,-1.2567924e-07
181,0.08440661,0.058996484,0.034419343,0.00073274435,11.702586,34.876274,4.0743413e-07,0.2756643,2.6653328,2.808703e-10,145.857,196.12956,-8.4951864e-08
182,0.083748356,0.058583234,0.038163804,0.007746181,12.312216,34.90134,3.1199176e-07,0.27350983,2.704085,2.5812322e-10,118.172516,196.12956,-1.0965891e-07
183,0.07747549,0.052973356,0.038347423,0.010170573,12.783148,34.931595,2.49942e-07,0.26662815,2.6319962,2.49051e-10,116.391884,196.12956,-3.1375896e-07
184,0.059925083,0.036726803,0.033624966,0.01144702,13.361195,34.953503,1.762296e-07,0.25219443,2.456673,2.3602567e-10,110.87772,196.12956,-5.821869e-08
185,0.034203876,0.008978453,0.023708576,0.008747285,14.119471,34.968052,1.1788774e-07,0.22161949,2.1525362,2.2838245e-10,106.46809,196.12956,1.8838887e-07
186,0.020258406,7.1265266e-10,0.016617969,0.005127581,14.405742,34.974957,8.423405e-08,0.20499015,2.013446,2.268417e-10,94.89593,196.12956,-3.564536e-07
187,7.685442e-10,2.9079364e-10,0.0027919658,5.0677484e-10,14.965572,35.007854,6.66432e-08,0.17882232,1.7523731,2.2462832e-10,98.01311,196.12956,8.47319e-07
