,bn,bs,sn,ss,sst,sal,po4,prey,chl_total,fe,mld,light,stratification
168,0.23935704,0.087841146,2.035259e-10,1.4538581e-10,0.7167041,34.770878,7.438927e-07,0.34720784,2.8712387,6.542086e-10,156.95209,180.49728,-1.9080755e-07
169,0.24001394,0.08234665,1.9514922e-10,1.3626074e-10,0.4964782,34.76081,7.546017e-07,0.34567347,2.8343291,6.5662453e-10,162.42465,180.49728,-1.5264345e-07
170,0.2417978,0.07970115,1.913663e-10,1.3200392e-10,0.40309614,34.759052,7.775362e-07,0.3443831,2.8123837,6.59961e-10,165.90991,180.49728,-1.9506297e-07
171,0.24104941,0.081648976,1.9406532e-10,1.3528083e-10,0.46099958,34.75267,7.810734e-07,0.34533226,2.8285832,6.5571687e-10,163.66693,180.49728,-1.4691307e-07
172,0.2379329,0.085387655,2.0257436e-10,1.4429917e-10,0.7164791,34.74644,7.7703896e-07,0.34581864,2.8537688,6.4874023e-10,158.9052,180.49728,-3.5596815e-07
173,0.23261479,0.083200894,2.1708912e-10,1.4452468e-10,1.3807005,34.781292,7.909984e-07,0.33685356,2.7611892,6.559527e-10,184.03287,180.49728,-3.2234777e-07
174,0.23205546,0.086692326,2.254424e-10,1.4790505e-10,1.5931078,34.797462,8.257045e-07,0.33540395,2.7513766,6.617358e-10,190.50677,180.49728,-3.4180272e-07
175,0.23080975,0.090879254,2.2632038e-10,1.5119174e-10,1.5319928,34.791374,8.4837274e-07,0.3357122,2.7853327,6.60088e-10,180.01617,180.49728,-4.1262808e-07
176,0.22910447,0.081154115,2.2156234e-10,1.4069258e-10,1.6384708,34.815517,8.892602e-07,0.33080867,2.6940722,6.6970135e-10,199.22372,180.49728,-3.243848e-07
177,0.22903623,0.08122612,2.207637e-10,1.4222283e-10,1.5921474,34.802864,8.861955e-07,0.33171195,2.708983,6.6188416e-10,194.9297,180.49728,-4.8307027e-07
