,bn,bs,sn,ss,sst,sal,po4,prey,chl_total,fe,mld,light,stratification
229,0.01358902,1.7869277e-09,0.046597365,0.020078283,18.344284,35.134995,1.049904e-07,0.16720743,1.7809561,1.9747748e-10,133.33081,216.34259,2.1515515e-07
230,0.01964824,2.2163344e-09,0.04859587,0.023321979,17.81534,35.111332,1.12129506e-07,0.17299421,1.836043,1.9757247e-10,133.80542,216.34259,1.9384635e-07
231,0.021689959,3.2359895e-09,0.04714292,0.021901984,17.400415,35.092987,1.157186e-07,0.17601605,1.8568299,1.9646955e-10,133.73796,216.34259,2.3127583e-07
232,0.023712257,1.7975774e-06,0.0454551,0.0232542,17.043058,35.06773,1.149718e-07,0.17884414,1.8870018,1.9256613e-10,127.564224,216.34259,1.9728688e-07
233,0.012888916,1.6034942e-09,0.033368506,0.013365494,17.091772,35.060658,9.5131e-08,0.17336486,1.8238533,1.811833e-10,113.14141,216.34259,1.6959717e-07
234,2.7416573e-09,5.9950717e-10,0.00994821,3.5611336e-10,16.610968,35.07427,9.364884e-08,0.16462427,1.6170406,1.8761123e-10,150.03564,216.34259,-1.0603276e-07
236,0.074333,0.045741804,0.081309274,0.096542366,17.049625,35.103676,1.2436192e-07,0.20585847,2.408521,2.1924502e-10,72.05589,216.34259,3.9198312e-08
237,0.07614959,0.04670677,0.090480894,0.07974864,16.83496,35.204014,1.6290524e-07,0.21068965,2.3479831,2.5621313e-10,110.38142,216.34259,4.4972137e-07
238,0.08814241,0.058734957,0.09898847,0.08279816,16.522467,35.23622,1.8455123e-07,0.21740931,2.4269495,2.6921457e-10,116.98258,216.34259,1.15118496e-07
239,0.093209,0.06313673,0.099911556,0.08019837,16.001835,35.217056,1.95849e-07,0.22174534,2.4545155,2.722417e-10,122.312,216.34259,-8.384501e-08
240,0.08906496,0.056794386,0.093792215,0.06792027,15.594724,35.19576,2.0346013e-07,0.22120532,2.3974218,2.7240715e-10,139.7037,216.34259,-1.1210659e-09
241,0.0907233,0.057227146,0.09183427,0.06393878,15.266486,35.189217,2.1182237e-07,0.22325425,2.3978949,2.7264405e-10,145.42143,216.34259,8.9399975e-08
242,0.09307968,0.058910884,0.091557965,0.06416149,15.044887,35.173286,2.1701234e-07,0.2255215,2.415057,2.678208e-10,144.66011,216.34259,3.255078e-07
243,0.097624175,0.06355764,0.095773965,0.07425772,15.147508,35.13489,2.1324317e-07,0.22836092,2.4744768,2.538767e-10,132.66827,216.34259,6.2981155e-07
244,0.10565823,0.07773878,0.120031215,0.10234136,16.876705,35.07811,2.7426364e-07,0.22248366,2.55861,2.435848e-10,118.38434,216.34259,3.3425863e-07
245,0.08980744,0.06849186,0.13209459,0.08721323,19.05172,35.041847,2.754282e-07,0.20212866,2.3504639,2.4562297e-10,170.56882,216.34259,4.924688e-07
246,0.08522127,0.064094976,0.13464662,0.07606719,18.931936,35.021763,2.6524881e-07,0.19728792,2.2712002,2.4801616e-10,195.27568,216.34259,2.9900974e-07
247,0.09272438,0.069898605,0.13169058,0.07211841,17.929958,35.016327,3.0769974e-07,0.20412917,2.3231921,2.623169e-10,202.4969,216.34259,3.3299523e-07
248,0.09234092,0.066960454,0.12518083,0.06101259,17.333626,35.01748,3.2039526e-07,0.20590736,2.2942836,2.6630936e-10,227.75412,216.34259,4.8493223e-07
249,0.09877824,0.07105038,0.121008426,0.062938966,16.741787,35.01268,3.2912178e-07,0.21251681,2.3504035,2.6700386e-10,218.62433,216.34259,5.0667654e-07
250,0.10631255,0.07658093,0.118951336,0.06860113,16.211012,35.001278,3.4187747e-07,0.21955952,2.4261122,2.673214e-10,204.70691,216.34259,5.979314e-07
251,0.112456255,0.08122496,0.119555146,0.078611985,15.968009,34.99035,3.3287586e-07,0.22567008,2.5112338,2.6067376e-10,182.89954,216.34259,5.334051e-07
252,0.04257233,0.015977988,0.075872935,0.07332761,18.707067,35.085846,1.080453e-07,0.18273544,2.092405,1.7572685e-10,111.95839,235.1828,3.9767224e-07
253,0.009338298,1.6507622e-09,0.044449784,0.040504854,19.367107,35.136482,7.575149e-08,0.15923464,1.8165213,1.7063195e-10,103.8825,235.1828,5.0214567e-08
254,6.7100775e-10,2.690127e-10,7.121215e-07,5.579958e-10,20.663734,35.333263,4.873117e-08,0.12502217,1.4297004,2.0228987e-10,97.54156,235.1828,1.1999343e-06
255,3.7007114e-10,1.4405735e-10,6.482835e-10,2.524953e-10,20.314953,35.405514,5.3337452e-08,0.120498784,1.323985,2.3530003e-10,136.11066,235.1828,9.640117e-07
257,0.037234485,0.01506514,0.09233846,0.08531912,21.542076,34.96872,1.0793326e-07,0.16712563,2.007335,2.120881e-10,115.09064,235.1828,-4.27263e-08
258,1.3347022e-09,4.8391363e-10,0.031213026,0.03309582,22.899895,34.99656,4.7640565e-08,0.12383637,1.5576938,1.8244023e-10,79.718864,235.1828,-4.1317207e-08
259,4.5191775e-10,1.8171921e-10,0.01191682,0.0007187689,23.289967,35.081005,4.1324284e-08,0.111214474,1.3740335,1.7631109e-10,87.27682,235.1828,7.8013954e-07
260,4.7376103e-10,1.8439945e-10,0.017906036,0.0017273384,23.36727,35.17578,4.4976993e-08,0.11239406,1.3744748,1.7076003e-10,93.92626,235.1828,3.7622368e-07
261,6.2840094e-10,2.2736034e-10,0.017262021,1.725356e-05,23.358854,35.25297,4.455189e-08,0.112636834,1.3598614,1.6813441e-10,95.76372,235.1828,3.272834e-07
