Latitude,Longitude,Sample depth - upper (m),Symbiosis,Spinose,Prop
72.151,11.4343,3.35,No,Yes,0
72.151,11.4343,3.42,No,Yes,0
72.151,11.4343,3.46,No,Yes,0
72.151,11.4343,3.52,No,Yes,0
72.151,11.4343,3.56,No,Yes,0
72.151,11.4343,3.62,No,Yes,0
72.151,11.4343,3.65,No,Yes,0
72.151,11.4343,3.71,No,Yes,0
72.151,11.4343,3.75,No,Yes,0
72.151,11.4343,3.81,No,Yes,0
72.151,11.4343,3.85,No,Yes,0
72.151,11.4343,3.92,No,Yes,0
72.151,11.4343,3.96,No,Yes,0
72.151,11.4343,4,No,Yes,0
72.151,11.4343,4.11,No,Yes,0
72.151,11.4343,4.21,No,Yes,0
72.151,11.4343,4.3,No,Yes,0
72.151,11.4343,4.41,No,Yes,0
72.151,11.4343,4.5,No,Yes,0
72.151,11.4343,4.61,No,Yes,0
72.151,11.4343,4.71,No,Yes,0
72.151,11.4343,4.8,No,Yes,0
72.151,11.4343,4.91,No,Yes,0
72.151,11.4343,5,No,Yes,0
72.151,11.4343,5.11,No,Yes,0
72.151,11.4343,5.21,No,Yes,0
72.151,11.4343,5.3,No,Yes,0
72.151,11.4343,5.41,No,Yes,0
72.151,11.4343,5.5,No,Yes,0
72.1117,7.3883,1.4,No,Yes,0
72.1117,7.3883,1.45,No,Yes,0.012
72.1117,7.3883,1.47,No,Yes,0.003
72.1117,7.3883,1.5,No,Yes,0.014
72.1117,7.3883,1.55,No,Yes,0.011
72.1117,7.3883,1.57,No,Yes,0
71.4967,-17.1483,0.72,No,Yes,0
71.4967,-17.1483,0.8,No,Yes,0
71.4967,-17.1483,0.9,No,Yes,0
70.3622,-18.2053,0.6,No,Yes,0.001
70.3315,-10.6288,0.8,No,Yes,0
70.1165,-17.6943,0.9,No,Yes,0
68.8417,-20.825,0.83,No,Yes,0
68.8417,-20.825,0.94,No,Yes,0
68.8417,-20.825,1,No,Yes,0
68.5017,3.8383,0.3,No,Yes,0.002
68.5017,3.8383,0.35,No,Yes,0
68.495,0.8317,0.3,No,Yes,0.019
68.495,0.8317,0.32,No,Yes,0.003
68.495,0.8317,0.34,No,Yes,0
68.033,-6.117,0.6,No,Yes,0
68.033,-6.117,0.7,No,Yes,0
68.033,-6.117,0.8,No,Yes,0
67.8667,-21.765,1.13,No,Yes,0
67.8667,-21.765,1.17,No,Yes,0
67.085,2.9083,1.17,No,Yes,0
67.085,2.9083,1.18,No,Yes,0
67.085,2.9083,1.2,No,Yes,0
67.085,2.9083,1.28,No,Yes,0
67.085,2.9083,1.29,No,Yes,0
67.085,2.9083,1.3,No,Yes,0
67.085,2.9083,1.32,No,Yes,0
67.085,2.9083,1.34,No,Yes,0
67.085,2.9083,1.36,No,Yes,0
67.085,2.9083,1.38,No,Yes,0
67.085,2.9083,1.41,No,Yes,0
67.085,2.9083,1.43,No,Yes,0
67.085,2.9083,1.45,No,Yes,0
67.085,2.9083,1.47,No,Yes,0
67.085,2.9083,1.49,No,Yes,0
67.085,2.9083,1.53,No,Yes,0
67.085,2.9083,1.55,No,Yes,0
67.085,2.9083,1.57,No,Yes,0
67.085,2.9083,1.59,No,Yes,0
67.085,2.9083,1.61,No,Yes,0
67.085,2.9083,1.62,No,Yes,0.001
67.085,2.9083,1.64,No,Yes,0.003
66.9697,7.6393,10.41,No,Yes,0
66.9697,7.6393,10.46,No,Yes,0
66.9697,7.6393,10.52,No,Yes,0
66.9697,7.6393,10.56,No,Yes,0
66.9697,7.6393,10.62,No,Yes,0
66.9697,7.6393,10.66,No,Yes,0
66.9697,7.6393,10.71,No,Yes,0
66.9697,7.6393,10.77,No,Yes,0
66.9697,7.6393,10.81,No,Yes,0
66.9697,7.6393,10.87,No,Yes,0
66.9697,7.6393,10.91,No,Yes,0
66.9697,7.6393,10.96,No,Yes,0
66.9697,7.6393,11.02,No,Yes,0
66.9697,7.6393,11.06,No,Yes,0
66.9697,7.6393,11.12,No,Yes,0
66.9697,7.6393,11.16,No,Yes,0
66.9697,7.6393,11.21,No,Yes,0
66.9697,7.6393,11.27,No,Yes,0
66.9697,7.6393,11.31,No,Yes,0
66.9697,7.6393,11.37,No,Yes,0
66.9697,7.6393,11.77,No,Yes,0
66.9697,7.6393,11.87,No,Yes,0
66.9697,7.6393,11.91,No,Yes,0
66.9697,7.6393,11.96,No,Yes,0
66.9697,7.6393,12.21,No,Yes,0
66.9697,7.6393,12.4,No,Yes,0
66.9697,7.6393,12.61,No,Yes,0
66.9697,7.6393,12.8,No,Yes,0
66.9697,7.6393,13.01,No,Yes,0
66.9697,7.6393,13.21,No,Yes,0
66.9697,7.6393,13.4,No,Yes,0
66.9697,7.6393,13.61,No,Yes,0
66.9697,7.6393,13.8,No,Yes,0
66.9697,7.6393,14.21,No,Yes,0
66.9697,7.6393,14.4,No,Yes,0
66.9697,7.6393,14.61,No,Yes,0
66.9697,7.6393,14.8,No,Yes,0
66.9697,7.6393,15.01,No,Yes,0
66.6667,4.905,2.06,No,Yes,0
66.6667,4.905,2.1,No,Yes,0
66.6667,4.905,2.22,No,Yes,0.001
66.6667,4.905,2.32,No,Yes,0
66.6667,4.905,2.42,No,Yes,0
66.6667,4.905,2.52,No,Yes,0
66.6667,4.905,2.62,No,Yes,0.001
66.6667,4.905,2.71,No,Yes,0
66.6667,4.905,2.81,No,Yes,0
66.6667,4.905,2.91,No,Yes,0
66.6667,4.905,3.01,No,Yes,0
66.6667,4.905,3.11,No,Yes,0
66.6667,4.905,3.21,No,Yes,0
66.6667,4.905,3.31,No,Yes,0
66.6667,4.905,3.51,No,Yes,0.002
66.6667,4.905,3.71,No,Yes,0
66.6667,4.905,3.91,No,Yes,0.004
66.6667,4.905,3.93,No,Yes,0.01
66.6667,4.905,3.95,No,Yes,0.023
66.6667,4.905,4.11,No,Yes,0.001
66.6667,4.905,4.17,No,Yes,0
66.6,1.117,0.6,No,Yes,0
66.6,1.117,0.7,No,Yes,0
64.7973,-29.5958,0.68,No,Yes,0.003
64.7973,-29.5958,0.78,No,Yes,0.009
64.7973,-29.5958,0.88,No,Yes,0
64.783,-29.57,1.6,No,Yes,0
64.783,-29.57,1.7,No,Yes,0
62.6485,-53.8845,2.23,No,Yes,0
62.6485,-53.8845,2.35,No,Yes,0
62.6485,-53.8845,2.68,No,Yes,0
62.6485,-53.8845,3.03,No,Yes,0
62.6485,-53.8845,3.14,No,Yes,0
61.8725,-11.1787,0.1,No,Yes,0
61.8725,-11.1787,0.6,No,Yes,0.002
61.8725,-11.1787,0.7,No,Yes,0
61.8725,-11.1787,0.82,No,Yes,0.001
61.8725,-11.1787,1.02,No,Yes,0.002
61.8725,-11.1787,1.2,No,Yes,0
61.8725,-11.1787,1.6,No,Yes,0
61.8722,-11.2423,3.3,No,Yes,0.001
61.8722,-11.2423,3.5,No,Yes,0.006
61.8722,-11.2423,3.6,No,Yes,0.002
61.8722,-11.2423,3.7,No,Yes,0.002
61.8722,-11.2423,3.8,No,Yes,0.001
61.8722,-11.2423,3.9,No,Yes,0
61.8722,-11.2423,3.98,No,Yes,0
61.8722,-11.2423,4.02,No,Yes,0.002
61.8722,-11.2423,4.1,No,Yes,0.006
61.8722,-11.2423,4.2,No,Yes,0.004
61.8722,-11.2423,4.3,No,Yes,0.015
61.8722,-11.2423,4.4,No,Yes,0.004
61.8722,-11.2423,4.5,No,Yes,0.003
61.8722,-11.2423,4.6,No,Yes,0.001
61.8722,-11.2423,4.7,No,Yes,0
61.8722,-11.2423,4.8,No,Yes,0.001
61.8722,-11.2423,4.9,No,Yes,0.004
61.8722,-11.2423,4.98,No,Yes,0
61.8722,-11.2423,5.02,No,Yes,0
61.8722,-11.2423,5.1,No,Yes,0.002
61.8722,-11.2423,5.2,No,Yes,0.002
61.8722,-11.2423,5.3,No,Yes,0.01
61.8722,-11.2423,5.4,No,Yes,0.008
59.5217,-39.445,0.21,No,Yes,0
59.5217,-39.445,0.23,No,Yes,0.005
59.4693,-23.2427,0.44,No,Yes,0.008
59.4693,-23.2427,0.48,No,Yes,0.078
59.1862,-30.9048,1,No,Yes,0.007
59.1862,-30.9048,1.05,No,Yes,0.004
59.1862,-30.9048,1.1,No,Yes,0.003
59.1862,-30.9048,1.15,No,Yes,0.005
59.1862,-30.9048,1.2,No,Yes,0.01
59.1862,-30.9048,1.21,No,Yes,0.007
59.1862,-30.9048,1.22,No,Yes,0.01
59.1862,-30.9048,1.23,No,Yes,0.014
59.1862,-30.9048,1.24,No,Yes,0.023
59.1862,-30.9048,1.25,No,Yes,0.015
59.1862,-30.9048,1.26,No,Yes,0.01
59.1862,-30.9048,1.27,No,Yes,0.026
59.1862,-30.9048,1.28,No,Yes,0.015
59.1862,-30.9048,1.29,No,Yes,0.083
59.1862,-30.9048,1.3,No,Yes,0.229
59.1862,-30.9048,1.31,No,Yes,0.167
59.1862,-30.9048,1.32,No,Yes,0.023
59.1862,-30.9048,1.33,No,Yes,0.018
59.1862,-30.9048,1.34,No,Yes,0.016
59.1862,-30.9048,1.35,No,Yes,0.008
58.6288,-19.4349,0.36,No,Yes,0.024
58.6288,-19.4349,0.38,No,Yes,0.055
58.6288,-19.4349,0.4,No,Yes,0.026
58.6288,-19.4349,0.42,No,Yes,0.05
58.6288,-19.4349,0.44,No,Yes,0.036
58.6288,-19.4349,0.46,No,Yes,0.084
58.2098,-48.3733,4.78,No,Yes,0.007
58.001,-16.5014,0.74,No,Yes,0.031
58.001,-16.5014,0.76,No,Yes,0.014
58.001,-16.5014,0.78,No,Yes,0.026
58.001,-16.5014,0.8,No,Yes,0.071
58.001,-16.5014,0.82,No,Yes,0.043
58.001,-16.5014,0.84,No,Yes,0.068
58.001,-16.5014,0.86,No,Yes,0.084
58.001,-16.5014,0.88,No,Yes,0.091
58.001,-16.5014,0.9,No,Yes,0.127
58.001,-16.5014,0.92,No,Yes,0.185
58.001,-16.5014,0.94,No,Yes,0.184
58.001,-16.5014,0.96,No,Yes,0.231
58.001,-16.5014,0.98,No,Yes,0.257
58.001,-16.5014,1,No,Yes,0.289
58.001,-16.5014,1.02,No,Yes,0.314
58.001,-16.5014,1.04,No,Yes,0.269
56.1633,-31.99,2.1,No,Yes,0.007
55.5,-14.5833,3.8,No,Yes,0.017
55.5,-14.5833,3.9,No,Yes,0.021
55.5,-14.5833,4,No,Yes,0.048
55.5,-14.5833,4.1,No,Yes,0.03
55.5,-14.5833,4.2,No,Yes,0.023
55.5,-14.5833,4.3,No,Yes,0.041
55.5,-14.5833,4.4,No,Yes,0.022
55.47,-27.8883,3.75,No,Yes,0.035
55.47,-27.8883,3.85,No,Yes,0.039
55.47,-27.8883,3.95,No,Yes,0.154
55.26,-26.725,1.6,No,Yes,0.014
54.9617,-19.755,0.4,No,Yes,0.035
54.25,-16.83,2.65,No,Yes,0.039
54.25,-16.83,2.75,No,Yes,0.023
54.25,-16.83,2.85,No,Yes,0.053
54.25,-16.83,2.95,No,Yes,0.035
52.5667,-21.94,0.81,No,Yes,0.011
52.5667,-21.94,0.9,No,Yes,0.011
52.5667,-21.94,0.99,No,Yes,0.025
52.5033,-22.0623,0.86,No,Yes,0
52.5033,-22.0623,0.88,No,Yes,0.029
52.5033,-22.0623,0.9,No,Yes,0.005
52.5033,-22.0623,0.92,No,Yes,0.003
52.5033,-22.0623,0.94,No,Yes,0
52.5033,-22.0623,0.96,No,Yes,0.004
52.5033,-22.0623,0.98,No,Yes,0.007
52.5033,-22.0623,1,No,Yes,0.007
52.5033,-22.0623,1.02,No,Yes,0.011
52.5033,-22.0623,1.04,No,Yes,0.007
52.5033,-22.0623,1.06,No,Yes,0.002
52.5033,-22.0623,1.08,No,Yes,0.014
52.5033,-22.0623,1.1,No,Yes,0.023
52.5033,-22.0623,1.12,No,Yes,0.019
52.5033,-22.0623,1.14,No,Yes,0.024
52.5033,-22.0623,1.16,No,Yes,0.04
52.5033,-22.0623,1.18,No,Yes,0.023
52.5033,-22.0623,1.2,No,Yes,0.018
52.425,-16.665,0.95,No,Yes,0.078
50.6876,-21.8635,0.78,No,Yes,0.008
50.6876,-21.8635,0.8,No,Yes,0.01
50.6876,-21.8635,0.82,No,Yes,0.014
50.6876,-21.8635,0.84,No,Yes,0.021
50.6876,-21.8635,0.86,No,Yes,0.007
50.6876,-21.8635,0.88,No,Yes,0.017
50.6876,-21.8635,0.9,No,Yes,0.002
50.6876,-21.8635,0.92,No,Yes,0.019
50.6876,-21.8635,0.94,No,Yes,0.027
50.6876,-21.8635,0.96,No,Yes,0.033
50.3898,-45.26,3,No,Yes,0.005
50.3898,-45.26,3.1,No,Yes,0.045
50.3898,-45.26,3.19,No,Yes,0.003
50.3898,-45.26,3.36,No,Yes,0
50,-23.75,1,No,Yes,0.016
48.215,-27.0567,0.8,No,Yes,0.032
48.215,-27.0567,0.85,No,Yes,0.013
44.36,-26.5433,0.53,No,Yes,0.131
44.36,-26.5433,0.56,No,Yes,0.131
44.36,-26.5433,0.6,No,Yes,0.146
44.36,-26.5433,0.67,No,Yes,0.193
44.017,-24.53,0.87,No,Yes,0.178
44.017,-24.53,1.01,No,Yes,0.195
43.465,-30.66,0.68,No,Yes,0.341
40.5818,-9.8612,3.35,No,Yes,0.087
40.5818,-9.8612,3.38,No,Yes,0.098
40.5818,-9.8612,3.41,No,Yes,0.086
40.5818,-9.8612,3.44,No,Yes,0.082
40.5818,-9.8612,3.47,No,Yes,0.088
40.5818,-9.8612,3.5,No,Yes,0.118
40.5818,-9.8612,3.53,No,Yes,0.14
40.5818,-9.8612,3.56,No,Yes,0.098
40.5818,-9.8612,3.59,No,Yes,0.12
40.5818,-9.8612,3.62,No,Yes,0.164
40.5818,-9.8612,3.65,No,Yes,0.111
40.5818,-9.8612,3.68,No,Yes,0.161
40.5818,-9.8612,3.71,No,Yes,0.18
40.5818,-9.8612,3.74,No,Yes,0.114
40.5818,-9.8612,3.77,No,Yes,0.126
40.5818,-9.8612,3.8,No,Yes,0.15
40.5818,-9.8612,3.83,No,Yes,0.147
40.5818,-9.8612,3.86,No,Yes,0.14
40.5818,-9.8612,3.89,No,Yes,0.157
40.5818,-9.8612,3.92,No,Yes,0.118
40.5818,-9.8612,3.95,No,Yes,0.136
40.5818,-9.8612,3.98,No,Yes,0.125
40.5818,-9.8612,4.01,No,Yes,0.265
40.5818,-9.8612,4.04,No,Yes,0.118
40.5818,-9.8612,4.07,No,Yes,0.165
40.5818,-9.8612,4.1,No,Yes,0.183
40.5818,-9.8612,4.13,No,Yes,0.187
40.5818,-9.8612,4.16,No,Yes,0.159
40.5818,-9.8612,4.19,No,Yes,0.236
40.5818,-9.8612,4.22,No,Yes,0.164
40.5818,-9.8612,4.25,No,Yes,0.134
40.5818,-9.8612,4.28,No,Yes,0.142
40.5818,-9.8612,4.31,No,Yes,0.156
40.5818,-9.8612,4.34,No,Yes,0.131
40.5818,-9.8612,4.37,No,Yes,0.144
40.5818,-9.8612,4.4,No,Yes,0.142
40.5818,-9.8612,4.43,No,Yes,0.12
40.5818,-9.8612,4.46,No,Yes,0.139
40.5818,-9.8612,4.49,No,Yes,0.12
40.5818,-9.8612,4.52,No,Yes,0.138
40.5818,-9.8612,4.55,No,Yes,0.176
40.5818,-9.8612,4.58,No,Yes,0.1
40.5785,-10.3485,3.6,No,Yes,0.197
40.5785,-10.3485,3.7,No,Yes,0.261
40.5785,-10.3485,3.8,No,Yes,0.245
40.5785,-10.3485,3.9,No,Yes,0.149
40.5785,-10.3485,4,No,Yes,0.212
40.505,-32.0533,0.97,No,Yes,0.218
40.505,-32.0533,0.98,No,Yes,0.239
40.505,-32.0533,1,No,Yes,0.162
40.505,-32.0533,1.02,No,Yes,0.141
40.505,-32.0533,1.04,No,Yes,0.144
40.505,-32.0533,1.06,No,Yes,0.208
40.505,-32.0533,1.07,No,Yes,0.212
40.505,-32.0533,1.08,No,Yes,0.206
40.505,-32.0533,1.1,No,Yes,0.254
40.505,-32.0533,1.12,No,Yes,0.218
37.999,-31.1283,6,No,Yes,0.268
37.767,-10.183,3.8,No,Yes,0.111
37.767,-10.183,3.9,No,Yes,0.262
37.767,-10.183,4,No,Yes,0.36
37.767,-10.183,4.1,No,Yes,0.146
37.767,-10.183,4.2,No,Yes,0.207
37.767,-10.183,4.3,No,Yes,0.17
37.767,-10.183,4.4,No,Yes,0.248
37.767,-10.183,4.5,No,Yes,0.244
37.767,-10.183,4.7,No,Yes,0.17
37.767,-10.183,4.8,No,Yes,0.143
37.767,-10.183,4.9,No,Yes,0.281
37.767,-10.183,5,No,Yes,0.233
37.767,-10.183,5.1,No,Yes,0.421
37.767,-10.183,5.2,No,Yes,0.452
37.767,-10.183,5.3,No,Yes,0.364
37.5783,-31.8422,1.8,No,Yes,0.216
37.5783,-31.8422,1.9,No,Yes,0.177
37.1113,-32.2868,2.6,No,Yes,0.21
37.1113,-32.2868,2.9,No,Yes,0.196
37.1113,-32.2868,3.1,No,Yes,0.184
36.5117,-23.7367,0.8,No,Yes,0.04
36.5117,-23.7367,0.85,No,Yes,0.096
34.8917,-7.815,0.7,No,Yes,0.192
34.8917,-7.815,0.75,No,Yes,0.264
34.8917,-7.815,0.8,No,Yes,0.127
34.8917,-7.815,0.85,No,Yes,0.17
34.8917,-7.815,0.9,No,Yes,0.296
32.75,-41.9,0.35,No,Yes,0.147
32.75,-41.9,0.45,No,Yes,0.153
32.75,-41.9,0.54,No,Yes,0.147
32.75,-41.9,0.58,No,Yes,0.2
29.1667,-12.0867,0.2,No,Yes,0.362
29.1667,-12.0867,0.23,No,Yes,0.363
29.1667,-12.0867,0.24,No,Yes,0.404
29.1667,-12.0867,0.3,No,Yes,0.385
29.1667,-12.0867,0.34,No,Yes,0.34
27.005,-18.9867,0.51,No,Yes,0.188
27.005,-18.9867,0.52,No,Yes,0.161
27.005,-18.9867,0.54,No,Yes,0.122
27.005,-18.9867,0.56,No,Yes,0.157
27.005,-18.9867,0.57,No,Yes,0.143
26.8383,-15.11,1.62,No,Yes,0.289
26.8383,-15.11,1.73,No,Yes,0.364
26.8383,-15.11,1.82,No,Yes,0.303
25.1717,-16.845,1.12,No,Yes,0.369
25.1717,-16.845,1.22,No,Yes,0.347
25.1717,-16.845,1.32,No,Yes,0.465
25.1717,-16.845,1.42,No,Yes,0.378
23.4983,-18.7167,1.11,No,Yes,0.344
23.4983,-18.7167,1.22,No,Yes,0.29
23.135,-17.745,2.33,No,Yes,0.359
23.135,-17.745,2.42,No,Yes,0.371
23.135,-17.745,2.52,No,Yes,0.438
23.135,-17.745,2.63,No,Yes,0.25
23.135,-17.745,2.73,No,Yes,0.412
21.3,-22.68,0.38,No,Yes,0.097
21.245,-17.8033,2.45,No,Yes,0.452
21.245,-17.8033,2.5,No,Yes,0.498
21.245,-17.8033,2.55,No,Yes,0.409
21.245,-17.8033,2.6,No,Yes,0.411
21.245,-17.8033,2.65,No,Yes,0.469
21.245,-17.8033,2.7,No,Yes,0.399
21.245,-17.8033,2.75,No,Yes,0.441
21.145,-18.5733,1.8,No,Yes,0.42
21.145,-18.5733,1.9,No,Yes,0.319
21.145,-18.5733,2,No,Yes,0.294
21.145,-18.5733,2.1,No,Yes,0.318
19.3667,-19.93,0.49,No,Yes,0.252
18.9979,-20.1621,0.54,No,Yes,0.3
18.9979,-20.1621,0.56,No,Yes,0.281
18.9979,-20.1621,0.58,No,Yes,0.291
18.9979,-20.1621,0.6,No,Yes,0.262
18.9979,-20.1621,0.62,No,Yes,0.292
18.9979,-20.1621,0.64,No,Yes,0.288
18.9979,-20.1621,0.66,No,Yes,0.27
18.9979,-20.1621,0.68,No,Yes,0.334
18.433,-21.08,0.64,No,Yes,0.251
18.433,-21.08,0.68,No,Yes,0.186
18.433,-21.08,0.72,No,Yes,0.232
18.433,-21.08,0.76,No,Yes,0.244
18.1175,-18.075,1.2,No,Yes,0.301
18.1175,-18.075,1.3,No,Yes,0.468
18.1175,-18.075,1.38,No,Yes,0.389
18.1175,-18.075,1.44,No,Yes,0.473
18.1175,-18.075,1.5,No,Yes,0.472
18.1175,-18.075,1.6,No,Yes,0.456
18.0732,-18.0092,1.1,No,Yes,0.365
18.0732,-18.0092,1.2,No,Yes,0.379
18.0732,-18.0092,1.3,No,Yes,0.508
17.933,-50.35,0.36,No,Yes,0.011
17.933,-50.35,0.38,No,Yes,0.048
17.933,-50.35,0.4,No,Yes,0.003
17.933,-50.35,0.44,No,Yes,0.024
17.6483,-67.1667,0.5,No,Yes,0.034
17.6483,-67.1667,0.53,No,Yes,0.034
17.6483,-67.1667,0.55,No,Yes,0.049
17.6483,-67.1667,0.57,No,Yes,0.064
17.6483,-67.1667,0.6,No,Yes,0.045
17.6483,-67.1667,0.62,No,Yes,0.029
16.133,-74.45,0.64,No,Yes,0.045
16.133,-74.45,0.71,No,Yes,0.044
16.133,-74.45,0.74,No,Yes,0.032
15.9533,-18.1333,1.6,No,Yes,0.445
15.825,-17.8617,3,No,Yes,0.218
15.825,-17.8617,3.1,No,Yes,0.219
15.825,-17.8617,3.2,No,Yes,0.18
15.48,-17.36,4.3,No,Yes,0.189
15.48,-17.36,4.4,No,Yes,0.209
15.48,-17.36,4.5,No,Yes,0.2
15.48,-17.36,4.6,No,Yes,0.228
15.48,-17.36,4.7,No,Yes,0.302
15.48,-17.36,4.8,No,Yes,0.319
15.48,-17.36,4.9,No,Yes,0.387
15.4,-43.4,0.19,No,Yes,0.008
15.065,-75.95,0.59,No,Yes,0.056
15.065,-75.95,0.6,No,Yes,0.016
15.033,-80.23,0.6,No,Yes,0.011
15.033,-80.23,0.61,No,Yes,0.012
15.033,-80.23,0.65,No,Yes,0.015
15.033,-80.23,0.7,No,Yes,0.005
15.033,-80.23,0.71,No,Yes,0.008
15.033,-80.23,0.79,No,Yes,0.02
15.033,-80.23,0.85,No,Yes,0.015
14.167,-18.58,1.11,No,Yes,0.076
14.167,-18.58,1.14,No,Yes,0.122
14.167,-18.58,1.19,No,Yes,0.161
14.167,-18.58,1.24,No,Yes,0.091
14.167,-18.58,1.31,No,Yes,0.148
12.09,-61.2433,3.1,No,Yes,0.112
12.09,-61.2433,3.2,No,Yes,0.094
12.09,-61.2433,3.3,No,Yes,0.098
12.09,-61.2433,3.4,No,Yes,0.068
12.09,-61.2433,3.5,No,Yes,0.059
12.09,-61.2433,3.6,No,Yes,0.092
11.65,-80.13,0.6,No,Yes,0.006
9.5667,-19.095,0.45,No,Yes,0.057
5.67,-19.8517,0.27,No,Yes,0.096
5.67,-19.8517,0.3,No,Yes,0.09
5.67,-19.8517,0.35,No,Yes,0.053
5.385,-21.7517,0.3,No,Yes,0.051
5.335,-22.0533,0.26,No,Yes,0.026
5.335,-22.0533,0.28,No,Yes,0.045
5.335,-22.0533,0.3,No,Yes,0.045
5.335,-22.055,0.29,No,Yes,0.041
5.335,-22.055,0.32,No,Yes,0.042
3.735,-11.3983,0.25,No,Yes,0
3.735,-11.3983,0.4,No,Yes,0.052
3.02,-22.0317,0.36,No,Yes,0.026
3.02,-22.0317,0.39,No,Yes,0.039
3.02,-22.0317,0.42,No,Yes,0.012
1.367,-33.48,0.5,No,Yes,0.036
1.367,-33.48,0.52,No,Yes,0.04
1.367,-33.48,0.55,No,Yes,0.025
1.367,-33.48,0.57,No,Yes,0.033
1.367,-33.48,0.6,No,Yes,0.009
1.367,-33.48,0.62,No,Yes,0.037
84.0292,11.2383,0.14,Yes,Yes,0
84.0292,11.2383,0.15,Yes,Yes,0
82.3967,40.9083,3.1,Yes,Yes,0
82.3967,40.9083,3.3,Yes,Yes,0
82.3967,40.9083,3.5,Yes,Yes,0
82.0317,15.1908,0.73,Yes,Yes,0
82.0317,15.1908,0.79,Yes,Yes,0
81.759,-9.4355,0.17,Yes,Yes,0
81.759,-9.4355,0.27,Yes,Yes,0
81.759,-9.4355,0.61,Yes,Yes,0
81.759,-9.4355,0.83,Yes,Yes,0
81.535,30.5933,1.72,Yes,Yes,0
81.535,30.5933,1.92,Yes,Yes,0
81.535,30.5933,2.13,Yes,Yes,0
81.535,30.5933,2.23,Yes,Yes,0
81.3667,17.4717,0.3,Yes,Yes,0
81.3667,17.4717,0.4,Yes,Yes,0
81.2333,2.3817,3.89,Yes,Yes,0
81.2333,2.3817,3.95,Yes,Yes,0
81.2333,2.3817,3.97,Yes,Yes,0
79.6,-4.6077,0.5,Yes,Yes,0
79.6,-4.6077,0.52,Yes,Yes,0
79.6,-4.6077,0.56,Yes,Yes,0
78.8553,-4.7812,0.24,Yes,Yes,0
78.8553,-4.7812,0.26,Yes,Yes,0
77.46,4.58,0.3,Yes,Yes,0
76,8.3333,0.47,Yes,Yes,0
76,8.3333,0.53,Yes,Yes,0
76,8.3333,0.57,Yes,Yes,0
76,8.3333,0.58,Yes,Yes,0
76,8.3333,0.62,Yes,Yes,0
75.0003,-8.771,1.32,Yes,Yes,0
75.0003,-8.771,1.56,Yes,Yes,0
74.9967,-11.8267,0.23,Yes,Yes,0
74.9967,-11.8267,0.36,Yes,Yes,0
74.1767,-0.48,0.35,Yes,Yes,0
74.1767,-0.48,0.4,Yes,Yes,0
72.3797,-10.5923,1.2,Yes,Yes,0
72.2252,14.4273,2.6,Yes,Yes,0
72.183,8.583,2,Yes,Yes,0
72.151,11.4343,3.12,Yes,Yes,0
72.151,11.4343,3.15,Yes,Yes,0
72.151,11.4343,3.21,Yes,Yes,0
72.151,11.4343,3.25,Yes,Yes,0
72.151,11.4343,3.31,Yes,Yes,0
72.151,11.4343,3.35,Yes,Yes,0
72.151,11.4343,3.42,Yes,Yes,0
72.151,11.4343,3.46,Yes,Yes,0
72.151,11.4343,3.52,Yes,Yes,0
72.151,11.4343,3.56,Yes,Yes,0
72.151,11.4343,3.62,Yes,Yes,0
72.151,11.4343,3.65,Yes,Yes,0
72.151,11.4343,3.71,Yes,Yes,0
72.151,11.4343,3.75,Yes,Yes,0
72.151,11.4343,3.81,Yes,Yes,0
72.151,11.4343,3.85,Yes,Yes,0
72.151,11.4343,3.92,Yes,Yes,0
72.151,11.4343,3.96,Yes,Yes,0
72.151,11.4343,4,Yes,Yes,0
72.151,11.4343,4.11,Yes,Yes,0
72.151,11.4343,4.21,Yes,Yes,0
72.151,11.4343,4.3,Yes,Yes,0
72.151,11.4343,4.41,Yes,Yes,0
72.151,11.4343,4.5,Yes,Yes,0
72.151,11.4343,4.61,Yes,Yes,0
72.151,11.4343,4.71,Yes,Yes,0
72.151,11.4343,4.8,Yes,Yes,0
72.151,11.4343,4.91,Yes,Yes,0
72.151,11.4343,5,Yes,Yes,0
72.151,11.4343,5.11,Yes,Yes,0
72.151,11.4343,5.21,Yes,Yes,0
72.151,11.4343,5.3,Yes,Yes,0
72.151,11.4343,5.41,Yes,Yes,0
72.151,11.4343,5.5,Yes,Yes,0
72.1117,7.3883,1.4,Yes,Yes,0
72.1117,7.3883,1.45,Yes,Yes,0
72.1117,7.3883,1.47,Yes,Yes,0
72.1117,7.3883,1.5,Yes,Yes,0
72.1117,7.3883,1.55,Yes,Yes,0
72.1117,7.3883,1.57,Yes,Yes,0
71.4967,-17.1483,0.72,Yes,Yes,0
71.4967,-17.1483,0.8,Yes,Yes,0
71.4967,-17.1483,0.9,Yes,Yes,0
70.3622,-18.2053,0.6,Yes,Yes,0
70.3315,-10.6288,0.8,Yes,Yes,0
70.1165,-17.6943,0.9,Yes,Yes,0
68.8417,-20.825,0.83,Yes,Yes,0
68.8417,-20.825,0.94,Yes,Yes,0
68.8417,-20.825,1,Yes,Yes,0
68.5017,3.8383,0.3,Yes,Yes,0
68.5017,3.8383,0.35,Yes,Yes,0
68.495,0.8317,0.3,Yes,Yes,0
68.495,0.8317,0.32,Yes,Yes,0
68.495,0.8317,0.34,Yes,Yes,0
68.033,-6.117,0.6,Yes,Yes,0
