_id,Core,Coring_device,Latitude,Longitude,Water_Depth,Ocean,Sample_depth_upper,Sample_depth_lower,chronozone_level,sedimentation_rate,Publication,added_by,date_of_addition,Orbulina universa,Globigerinoides conglobatus,Globigerinoides ruber,Globoturborotalita tenella,Globigerinoides sacculifer,Sphaeroidinella dehiscens,Globigerinella adamsi,Globigerinella siphonifera,Globigerinella calida,Globigerina bulloides,Globigerina falconensis,Beella digitata,Globoturborotalita rubescens,Turborotalita humilis,Turborotalita quinqueloba,Neogloboquadrina pachyderma,Neogloboquadrina incompta,Neogloboquadrina dutertrei,Globoquadrina conglomerata,Globorotaloides hexagonus,Pulleniatina obliquiloculata,Globoconella inflata,Truncorotalia truncatulinoides,Truncorotalia crassaformis,Truncorotalia crassula,Hirsutella hirsuta,Hirsutella scitula,Menardella menardii,Globorotalia tumida,Globorotalia flexuosa,Hirsutella theyeri,Micro,Other_ID,Other_UnID,Total_Planktics,percent_or_Raw,no_decimals,Total,Current_sum,BFD,Ocean2,sp_rich,rarefy_sr,simpson,simpsonEve,FRic,MorphoAgeAbun,LinAgeAbun
2767,G-86,Grab,21,113.9666667,82,South_China_Sea,NA,NA,4,NA,"Ho,_M.S.Thesis,National_Taiwan_Ocean_University,_Keelung,_1998",Min-Te_Chen,25.10.2002,365.630713,2559.414991,28336.38026,5118.829982,12065.81353,0,0,1645.338208,4387.568556,10603.29068,182.8153565,0,2742.230347,0,0,0,0,9323.583181,1462.522852,182.8153565,4936.014625,0,0,365.630713,0,0,0,1645.338208,0,0,0,14076.78245,0,0,1e+05,P,N,N,100000,N,Pacific,16,NA,0.83208691714439,0.372216380862618,1.09655156562114,10.8240212769367,16.290851064358
2768,G-87,Grab,20.75,114.2666667,84,South_China_Sea,NA,NA,4,NA,"Ho,_M.S.Thesis,National_Taiwan_Ocean_University,_Keelung,_1998",Min-Te_Chen,25.10.2002,78.43137255,941.1764706,24627.45098,3294.117647,13803.92157,0,0,1960.784314,2588.235294,8862.745098,235.2941176,0,1960.784314,0,0,0,0,16000,1176.470588,0,7607.843137,78.43137255,0,0,0,0,0,2666.666667,0,0,0,14117.64706,0,0,1e+05,P,N,N,100000,N,Pacific,15,NA,0.834027647465685,0.401673324795968,0.826665599990669,10.5715890411107,15.6834703197704
2769,G-88,Grab,20.5,114.5,104,South_China_Sea,NA,NA,4,NA,"Ho,_M.S.Thesis,National_Taiwan_Ocean_University,_Keelung,_1998",Min-Te_Chen,25.10.2002,316.4556962,858.9511754,23282.09765,4475.587703,6509.94575,45.2079566,0,1537.070524,2441.229656,12703.4358,1039.783002,0,1672.694394,0,0,0,0,14647.37794,1763.110307,180.8318264,4520.79566,226.039783,0,45.2079566,0,0,90.4159132,3526.220615,0,0,0,20117.54069,0,0,1e+05,P,N,N,100000,N,Pacific,19,NA,0.838666119622342,0.326227688965058,1.16856531249475,10.8955461232618,16.4492359922322
2770,G-89,Grab,20.25,114.7333333,181,South_China_Sea,NA,NA,4,NA,"Ho,_M.S.Thesis,National_Taiwan_Ocean_University,_Keelung,_1998",Min-Te_Chen,25.10.2002,318.4713376,265.3927813,22186.83652,5997.876858,6794.055202,0,0,1167.728238,2441.613588,10881.10403,1273.88535,0,1433.121019,0,0,0,0,13216.56051,955.4140127,318.4713376,4193.205945,265.3927813,0,53.07855626,0,0,0,2866.242038,0,0,0,25371.54989,0,0,1e+05,P,N,N,100000,N,Pacific,17,NA,0.837410892952903,0.36179256089232,1.12914891970272,10.7962588903009,16.2912517773477
2771,GGC10,Gravity_Core,11.43,118.305,1605,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,1493.884099,1042.711049,16723.48105,260.6777622,31882.89553,260.6777622,0,7058.351714,6005.614598,2616.80369,0,260.6777622,521.3555244,0,0,0,782.0332865,7579.707239,0,260.6777622,5223.581311,0,521.3555244,0,0,0,1042.711049,8101.062763,0,0,0,8361.740525,0,0,1e+05,P,N,N,100000,N,Pacific,18,NA,0.816003045259549,0.301937364310856,1.24255893320049,10.9075634573246,17.2194748359781
2772,GGC11,Gravity_Core,11.532,118.199,2165,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,7037.593985,2015.037594,8290.726817,0,40952.38095,751.8796992,0,5022.556391,3769.423559,1253.132832,0,250.6265664,0,0,0,0,250.6265664,6786.967419,0,0,5523.809524,0,0,0,0,0,0,15578.94737,0,0,0,2516.290727,0,0,1e+05,P,N,N,100000,N,Pacific,13,NA,0.772663374217693,0.338366405581901,0.944927142705355,10.9569457013447,17.5936651581157
2773,GGC12,Gravity_Core,11.559,118.128,2495,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,3057.33761,511.2269447,11196.87249,0,32307.53809,1022.453889,0,7628.307939,6365.276664,1784.282277,0,1022.453889,511.2269447,0,0,0,250.6014435,9412.590217,0,0,6866.479551,0,0,0,0,0,0,12971.13071,1784.282277,0,0,3307.939054,0,0,1e+05,P,N,N,100000,N,Pacific,15,NA,0.829908966071256,0.391946977608445,1.13390120354998,10.4408552765261,16.6531930333849
2774,GGC13,Gravity_Core,10.36,118.174,990,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,2997.987928,452.7162978,21438.63179,1046.277666,24738.43058,0,0,4949.698189,7645.875252,5100.603622,301.8108652,603.6217304,1348.088531,0,0,0,895.3722334,5845.070423,0,301.8108652,2394.366197,150.9054326,0,150.9054326,0,0,2394.366197,4346.076459,0,0,0,12897.38431,0,0,1e+05,P,N,N,100000,N,Pacific,19,NA,0.834108323380329,0.317264735759066,1.19798604523202,11.3402541002263,17.1501039498255
2775,GGC14,Gravity_Core,7.7,116.41,825,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,1005.429318,0,23979.48924,512.7689523,17765.93605,341.8459682,0,2413.030364,4826.060728,14146.39051,1900.261412,341.8459682,1548.36115,0,0,0,1548.36115,8284.737583,0,512.7689523,6384.476171,0,0,0,0,0,693.7462296,3448.622562,0,0,0,10345.86769,0,0,1e+05,P,N,N,100000,N,Pacific,17,NA,0.844258696229672,0.377700250272155,1.19530078012488,11.686893574142,17.5739710665471
2776,GGC16,Gravity_Core,7.98,116.05,2820,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,946.0547504,634.057971,17411.43317,0,26902.17391,0,0,4428.341385,5062.399356,6330.515298,0,311.9967794,0,0,0,0,0,9178.743961,0,0,10758.85668,0,0,0,0,0,0,3794.283414,1268.115942,0,0,12973.02738,0,0,1e+05,P,N,N,100000,N,Pacific,12,NA,0.824444990151161,0.474685019841287,1.05083784750045,10.6365409969284,16.3818665435222
2777,GGC17,Gravity_Core,8,115.65,2920,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,1893.977352,210.441928,17226.17497,210.441928,28990.88085,0,0,841.7677122,3357.049805,10922.93817,1052.20964,631.3257841,210.441928,0,0,0,0,10502.05431,0,0,10712.49624,0,0,0,0,0,1052.20964,5671.911013,0,0,0,6513.678725,0,0,1e+05,P,N,N,100000,N,Pacific,15,NA,0.824701450601682,0.380303584345042,1.10794515275187,11.0710269056917,16.9689462970112
2778,GGC19,Gravity_Core,7.82,116.17,1835,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,895.8228485,221.4393558,23985.9084,1570.206341,11877.20181,0,0,2466.02919,7851.031706,10759.93961,1791.645697,1348.766985,2918.973327,0,0,0,0,8293.910418,0,0,7176.648213,0,221.4393558,0,0,0,674.3834927,2918.973327,452.9441369,0,0,14574.73578,0,0,1e+05,P,N,N,100000,N,Pacific,17,NA,0.856624765463471,0.410276778984294,1.18949904165766,10.9090550252659,15.8513844707516
2779,GGC21,Gravity_Core,8.095,118.46,695,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,0,502.5125628,24040.20101,1839.19598,14020.1005,0,0,6341.708543,5839.19598,7849.246231,1668.341709,331.6582915,3336.683417,0,0,0,170.8542714,8844.221106,0,0,6844.221106,0,0,0,0,0,1336.683417,6010.050251,502.5125628,0,0,10522.61307,0,0,1e+05,P,N,N,100000,N,Pacific,16,NA,0.863689019470547,0.458510383809436,1.17252291860238,11.0372885546155,16.4337414352012
2780,GGC22,Gravity_Core,8.105,118.503,845,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,231.5980264,453.1265734,29845.93697,906.2531467,11841.70778,0,0,4329.876145,3645.151546,8428.154264,2960.426946,453.1265734,2728.82892,0,0,0,684.7245997,8428.154264,0,0,7521.901118,0,0,0,0,0,1369.449199,5236.129292,453.1265734,0,0,10482.32806,0,0,1e+05,P,N,N,100000,N,Pacific,17,NA,0.836630128748266,0.36006351086073,1.17252291860238,11.6769347582739,16.4418222717287
2781,GGC23,Gravity_Core,8.09,118.34,990,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,778.8792231,0,25581.63059,1163.261177,13180.25491,0,0,6585.069796,3874.165487,7363.949019,0,1163.261177,5421.808618,0,0,0,778.8792231,12785.75764,0,0,7363.949019,0,0,0,0,0,1163.261177,4653.04471,0,0,0,8142.828242,0,0,1e+05,P,N,N,100000,N,Pacific,14,NA,0.856032302161644,0.49614304112003,1.13292069659499,10.7822871930228,15.963296993784
2782,GGC24,Gravity_Core,8.127,118.425,1380,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,240.5291642,120.2645821,28532.7721,1072.35919,13910.60333,0,0,5822.810182,2976.548406,8087.793145,1423.130888,240.5291642,2254.960914,0,0,0,240.5291642,11174.58408,0,0,7606.734817,0,0,0,0,0,831.8300261,7135.698537,360.7937462,0,0,7967.528563,0,0,1e+05,P,N,N,100000,N,Pacific,17,NA,0.839583543145858,0.366692611003432,1.17252291860238,11.4662550368063,16.4596428188415
2783,GGC25,Gravity_Core,8.183,118.543,1750,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,953.5280538,572.1168323,26477.96848,762.822443,13520.02409,0,0,6855.36485,3994.780689,5711.131185,2288.467329,190.7056108,3051.289772,0,0,0,381.4112215,11050.88829,0,0,7046.070461,0,0,0,0,0,1144.233665,6092.542407,1334.939275,0,0,8571.715347,0,0,1e+05,P,N,N,100000,N,Pacific,17,NA,0.855490657368269,0.407056930302917,1.17252291860238,11.2555845863437,16.195466022288
2784,GGC26,Gravity_Core,8.357,118.955,1965,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,1412.6841,0,26861.03597,1212.303376,11922.65304,0,0,3837.290853,7073.439535,7073.439535,3236.148682,811.5419297,2424.606753,0,0,0,811.5419297,9087.265805,0,0,6462.278329,0,0,0,0,0,1011.922653,5450.355676,811.5419297,0,0,10499.9499,0,0,1e+05,P,N,N,100000,N,Pacific,16,NA,0.855770063509886,0.433335835270813,1.17252291860238,11.2865543491089,15.8260382849057
2785,GGC27,Gravity_Core,8.302,118.147,2030,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,914.9406797,392.1174341,27096.32013,914.9406797,12175.74904,0,0,5761.109994,6806.756485,7460.285542,2352.704605,522.8232455,2221.998793,0,0,0,0,10215.16187,0,0,7983.108787,0,0,0,0,0,914.9406797,6022.521617,0,0,0,8244.52041,0,0,1e+05,P,N,N,100000,N,Pacific,15,NA,0.853261800629779,0.454323870354076,1.10794515275187,11.2266535177789,15.9547556433141
2786,GGC28,Gravity_Core,8.318,118.933,1825,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,583.383625,583.383625,28455.03923,392.2751961,12472.33957,191.1084289,0,5652.78616,5260.510964,7211.828606,2343.592838,392.2751961,2343.592838,0,0,0,0,8378.595856,0,0,10138.80507,0,0,0,0,0,1367.934017,4677.127339,392.2751961,0,0,9163.146248,0,0,1e+05,P,N,N,100000,N,Pacific,17,NA,0.8441715435689,0.377489007842246,1.14973413099762,11.3368896025205,16.0012623185696
2787,GGC29,Gravity_Core,8.177,118.499,1535,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,896.3641857,543.8614161,26488.06526,725.1485547,14412.32753,0,0,4139.389667,4864.538221,5760.902407,1440.225602,181.2871387,3786.886897,0,0,0,543.8614161,8470.13798,0,0,9547.789304,0,0,0,0,0,1621.51274,6848.625239,181.2871387,0,0,9547.789304,0,0,1e+05,P,N,N,100000,N,Pacific,17,NA,0.851599129329489,0.396382643484407,1.17252291860238,11.0894944882146,15.6396392388612
2788,GGC30,Gravity_Core,8.11,118.38,1170,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,350.6662659,531.0089169,26820.95982,1062.017834,14206.99329,0,0,4799.118325,4799.118325,11191.2634,2845.406272,891.694219,3376.415189,0,0,0,0,8345.857129,0,0,5680.793508,0,0,0,0,0,1242.360485,3727.081455,180.342651,0,0,9948.902916,0,0,1e+05,P,N,N,100000,N,Pacific,16,NA,0.848107544485341,0.411475341472561,1.12397240565107,11.5748408987294,17.2012127281835
2789,GGC33,Gravity_Core,6.499,119.021,2705,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,0,432.8568552,30571.77371,654.3185021,13760.82142,0,0,4801.691162,5244.614455,6553.25146,654.3185021,654.3185021,2617.274008,0,0,0,432.8568552,8949.063821,0,0,7207.569962,0,0,0,0,0,875.780149,6331.789813,432.8568552,0,0,9824.84397,0,0,1e+05,P,N,N,100000,N,Pacific,16,NA,0.827943092408545,0.363251908190775,1.17252291860238,11.3275831661328,15.8187988390621
2790,GGC34,Gravity_Core,6.54,119.104,2970,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,260.3123748,640.7689227,34791.7501,260.3123748,13656.38767,130.1561874,0,4255.106127,3994.793753,6057.268722,640.7689227,390.4685623,2062.47497,0,0,0,130.1561874,9150.981177,0,0,7729.27513,0,0,0,0,0,1161.393672,6567.881458,130.1561874,0,0,7989.587505,0,0,1e+05,P,N,N,100000,N,Pacific,18,NA,0.803789755863223,0.283142991845156,1.19878299188755,11.65817845476,15.7706964093601
2791,GGC35,Gravity_Core,6.595,119.218,3250,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,921.6589862,550.9917852,31426.56782,550.9917852,15708.27489,370.667201,0,3516.329393,5549.989982,6842.316169,1112.001603,921.6589862,2955.319575,0,0,0,370.667201,9607.293128,0,0,5549.989982,0,0,0,0,0,921.6589862,4618.312963,370.667201,0,0,8134.642356,0,0,1e+05,P,N,N,100000,N,Pacific,18,NA,0.824352417508195,0.31628989575275,1.19878299188755,11.3923565975397,15.9647655394602
2792,GGC36,Gravity_Core,7.537,120.328,3990,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,0,2550,6630,0,17860,510,0,6120,3060,2550,510,1530,0,0,0,0,1020,18880,0,0,12760,0,0,0,0,0,0,23980,1020,0,0,1020,0,0,1e+05,P,Y,N,100000,N,Pacific,14,NA,0.844645552344563,0.45977809136816,1.15747617265817,9.84998787633865,14.3586077995555
2793,GGC4,Gravity_Core,12.39,117.556,3530,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,0,0,11000,1000,15000,12000,0,0,2000,1000,0,9000,1000,0,0,0,0,10000,0,0,11000,0,0,0,0,0,0,8000,13000,0,0,6000,0,0,1e+05,P,Y,N,100000,N,Pacific,12,NA,0.883205070167497,0.713501291989664,1.08485234266006,8.25404255319149,12.7978723404255
2794,GGC40,Gravity_Core,7.485,119.933,3800,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,329.9670033,1839.816018,20567.94321,0,12708.72913,169.9830017,0,6189.381062,5689.431057,3509.649035,1169.883012,1169.883012,669.9330067,0,0,0,329.9670033,15718.42816,0,0,10028.9971,169.9830017,0,0,0,0,169.9830017,9199.080092,839.9160084,0,0,9529.047095,0,0,1e+05,P,N,N,100000,N,Pacific,18,NA,0.864703431574312,0.410620581157383,1.21576757876572,10.4133233865415,14.5155172415446
2795,GGC41,Gravity_Core,7.133,119.321,3590,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,219.9780022,219.9780022,29647.0353,0,14498.55014,0,0,6709.329067,4549.545045,4759.524048,869.9130087,869.9130087,2599.740026,0,0,0,0,9519.048095,0,0,5629.437056,0,0,0,0,0,1299.870013,6059.394061,0,0,0,12548.74513,0,0,1e+05,P,N,N,100000,N,Pacific,14,NA,0.823921571606616,0.405663385800956,1.10794515275187,11.5035627718202,16.2819002970366
2796,GGC42,Gravity_Core,7.102,119.291,3430,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,1543.086172,581.1623246,31082.16433,190.3807615,17184.36874,0,0,5601.202405,4248.496994,5981.963928,1733.466934,961.9238477,1162.324649,0,0,0,0,10040.08016,0,0,5791.583166,0,0,0,0,0,190.3807615,7334.669339,0,0,0,6372.745491,0,0,1e+05,P,N,N,100000,N,Pacific,15,NA,0.824000104631497,0.378788103976323,1.10794515275187,11.7238891268107,16.5256207194533
2797,GGC43,Gravity_Core,6.97,119.25,3120,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,643.9927551,321.9963775,34071.2417,482.9945663,17760.1127,160.9981888,0,4960.756691,3360.837191,5443.751258,794.9285571,160.9981888,1277.923123,0,0,0,160.9981888,8643.59026,0,0,7355.604749,0,0,0,0,0,0,5594.68706,160.9981888,0,0,8643.59026,0,0,1e+05,P,N,N,100000,N,Pacific,17,NA,0.795704690575426,0.287933822746344,1.15747617265817,11.7335675735768,16.368465690039
2798,GGC44,Gravity_Core,6.893,119.057,2850,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,1532.912534,380.7233744,25288.04729,961.8274722,15138.76365,0,0,5941.288448,5941.288448,5550.546037,1342.550847,571.0850616,2685.101693,0,0,0,380.7233744,11491.83449,0,0,6322.011822,0,0,0,0,0,1342.550847,6893.096884,380.7233744,0,0,7854.924356,0,0,1e+05,P,N,N,100000,N,Pacific,17,NA,0.858142766512063,0.414667112599281,1.17252291860238,11.0774633031421,15.9029248663971
2799,GGC5,Gravity_Core,12.19,117.55,3185,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,1089.891011,539.9460054,3259.674033,0,11408.85911,2449.755024,0,5709.429057,5159.484052,819.9180082,539.9460054,4079.592041,269.9730027,0,0,0,1359.864014,26627.33727,0,0,16848.31517,1629.837016,539.9460054,819.9180082,0,0,0,10598.94011,5429.457054,0,0,819.9180082,0,0,1e+05,P,N,N,100000,N,Pacific,19,NA,0.861199976276027,0.379189985241177,1.2812942147723,8.16071680615291,11.8141244071088
2800,GGC6,Gravity_Core,12.091,118.039,2975,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,1010.10101,760.0760076,4030.40304,0,7050.705071,3530.353035,0,7810.781078,5790.579058,760.0760076,500.050005,5290.529053,500.050005,0,0,0,1510.151015,21662.16622,0,0,9320.932093,500.050005,250.0250025,0,0,0,0,19141.91419,7560.756076,0,0,3020.30203,0,0,1e+05,P,N,N,100000,N,Pacific,18,NA,0.873905680145985,0.440587297031894,1.2812942147723,8.75272661633811,12.6617201194158
2801,GGC7,Gravity_Core,10.99,118.48,990,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,1978.507583,883.8003415,21532.59014,441.9001707,26373.40564,220.9500854,0,7472.13016,9008.737572,4830.772321,1094.707241,883.8003415,1536.607412,0,0,0,1094.707241,4619.865421,0,0,2420.407753,0,220.9500854,0,0,0,1536.607412,6377.422919,0,0,0,7472.13016,0,0,1e+05,P,N,N,100000,N,Pacific,18,NA,0.836440761014645,0.339666263429668,1.25358886117213,11.2910344080273,17.3981547810065
2802,GGC8,Gravity_Core,11.346,118.426,1305,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,2355.090854,842.5540554,22353.0606,2182.519541,25378.1342,0,0,7562.683991,7227.69262,4537.610395,669.9827429,669.9827429,669.9827429,0,0,0,334.9913714,4537.610395,0,842.5540554,4537.610395,0,334.9913714,0,0,0,2690.082225,3025.073597,0,0,0,9247.792102,0,0,1e+05,P,N,N,100000,N,Pacific,18,NA,0.836740312003263,0.340289487486133,1.23987382902351,11.3026711408278,17.5929865772128
2803,GGC9,Gravity_Core,11.377,118.379,1465,South_China_Sea,NA,NA,4,NA,"Miao_et_al.,_Paleoceanography,_9,_1994",Min-Te_Chen,21.10.2002,2956.363268,850.4606662,19064.49327,850.4606662,34737.2684,1275.690999,0,3816.948466,5507.745267,3391.718133,425.2303331,1275.690999,425.2303331,0,0,0,0,6358.205933,0,0,2966.4878,0,425.2303331,0,0,0,425.2303331,8474.233067,0,0,0,6773.311734,0,0,1e+05,P,N,N,100000,N,Pacific,17,NA,0.797295900481451,0.290194078716113,1.20454000028221,11.1173294962204,17.4233492613183
2804,JN5-19,-,6.467,-148.383,4690,Pacific,NA,0,5,NA,Mix_et_al._1999,T._Kiefer,06.05.2003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,27,0,0,0,0,0,0,0,62,0,0,0,0,0,99,P,Y,N,100,N,Pacific,4,NA,0.526476890113254,0.527957336780866,0.093704654412759,5.83030303030303,6.18282828282828
2805,JYN-I-7G,-,40.333,173.983,4340,Pacific,NA,0.05,5,NA,"Coulbourn,_W.T.,_Parker,_F.L._&_Berger,_W.H.,_1980._Faunal_and_solution_patterns_of_planktonic_foraminifera_in_surface_sediments_of_the_North_Pacific._Marine_Micropaleontology_5,_329-399.",T._Kiefer,06.05.2003,0,0,0,0,0,0,0,0,0,27,0,0,0,0,1,37,22,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,98,P,Y,N,100,N,Pacific,6,NA,0.724281549354436,0.60448136958711,0.239718507865968,11.2163265306122,15.6198979591837
2806,Knr733P,-,-0.37,-106.18,3606,Pacific,NA,0,5,NA,Mix_et_al._1999,T._Kiefer,06.05.2003,1,1,12,0,13,0,0,4,5,19,0,0,0,0,0,0,0,321,8,2,4,0,0,0,0,0,0,8,2,0,0,15,0,0,415,R,N,Y,NA,N,Pacific,13,12.1593433383708,0.3505625,0.118445696349652,1.05971350602549,7.785575,10.63825
2807,Knr735P,-,4.03,-114.02,3775,Pacific,NA,0,5,NA,Mix_et_al._1999,T._Kiefer,06.05.2003,1,4,3,0,14,3,0,9,1,7,0,0,0,0,0,0,0,186,6,0,24,0,0,3,0,0,0,24,33,0,0,1,0,0,319,R,N,Y,NA,N,Pacific,14,13.7222861117926,0.631699695423441,0.193941114196726,1.02162243996046,7.63267295597484,10.4270440251572
2808,KS-11,Piston_Core,21.83333333,120,1700,South_China_Sea,NA,NA,4,NA,"Chen_&_Kao,_Proc._Nat._Sci._Counc.,_1986",Min-Te_Chen,23.10.2002,2427.589081,1739.945822,17013.96124,0,4511.356533,0,0,1385.705355,698.0620963,7293.18608,0,343.8216295,1385.705355,0,0,0,0,46884.76766,0,1041.883726,2781.829548,8335.069806,0,343.8216295,0,0,0,1385.705355,0,0,0,2427.589081,0,0,1e+05,P,N,N,100000,N,Pacific,15,NA,0.721134781523579,0.239064115026247,1.11427555970691,9.10611639069831,12.2472824345141
2809,KS-4,Piston_Core,22.5,120,650,South_China_Sea,NA,NA,4,NA,"Chen_&_Kao,_Proc._Nat._Sci._Counc.,_1986",Min-Te_Chen,23.10.2002,1987.945437,4969.863593,13217.72232,0,18504.81125,327.7995136,0,2326.319129,327.7995136,3309.717669,0,0,0,0,0,0,0,21476.15523,0,0,16527.43999,5139.050439,1321.772232,1321.772232,0,0,0,8258.432907,983.3985408,0,0,0,0,0,1e+05,P,N,N,100000,N,Pacific,15,NA,0.860417710325066,0.477615511408525,1.14135313559315,9.21334566975314,12.8875118958765
2810,KS-5,Piston_Core,22.41666667,120,750,South_China_Sea,NA,NA,4,NA,"Chen_&_Kao,_Proc._Nat._Sci._Counc.,_1986",Min-Te_Chen,23.10.2002,663.4186794,1668.912615,20327.56297,0,14667.77236,0,0,4332.95325,2000.621955,8334.19716,1668.912615,0,2000.621955,0,0,0,0,12998.85975,0,1337.203276,14999.4817,0,0,0,0,0,0,1668.912615,331.7093397,0,0,12998.85975,0,0,1e+05,P,N,N,100000,N,Pacific,14,NA,0.850811078425829,0.478779326741495,1.08289121629413,10.7221386870769,16.0021565593444
2811,KS-6,Piston_Core,22.33333333,120,920,South_China_Sea,NA,NA,4,NA,"Chen_&_Kao,_Proc._Nat._Sci._Counc.,_1986",Min-Te_Chen,23.10.2002,2018.387404,2018.387404,18387.40357,200.781993,9700.940505,200.781993,0,4248.124273,1817.605411,10102.50449,602.3459791,0,401.5639861,0,0,0,0,15555.32072,0,803.1279721,12733.80535,0,0,200.781993,0,0,0,1817.605411,0,0,0,19190.53154,0,0,1e+05,P,N,N,100000,N,Pacific,16,NA,0.851079685563703,0.41968753716764,1.11366326231509,10.7624780957529,15.6228586369063
2812,KS-7,Piston_Core,22.25,120,1100,South_China_Sea,NA,NA,4,NA,"Chen_&_Kao,_Proc._Nat._Sci._Counc.,_1986",Min-Te_Chen,23.10.2002,1417.06596,886.9405648,22020.59333,0,8349.474972,0,0,2660.821694,3731.267204,11193.80161,713.6303395,0,356.8151697,0,0,0,0,31970.63921,0,1070.445509,5505.148333,1417.06596,713.6303395,713.6303395,0,0,0,1243.755735,0,0,0,6035.273728,0,0,1e+05,P,N,N,100000,N,Pacific,16,NA,0.80038179659299,0.313097698172176,1.23069452804491,10.3828762067618,14.4777150912921
2813,KS-9,Piston_Core,22.08333333,120,1150,South_China_Sea,NA,NA,4,NA,"Chen_&_Kao,_Proc._Nat._Sci._Counc.,_1986",Min-Te_Chen,23.10.2002,1504.069228,0,22530.13289,0,12011.95014,0,0,4203.152364,896.2604306,7211.290821,298.7534769,0,1205.315752,0,0,0,0,25527.96951,0,597.5069537,9312.867003,896.2604306,896.2604306,597.5069537,0,0,0,597.5069537,0,0,0,11713.19666,0,0,1e+05,P,N,N,100000,N,Pacific,15,NA,0.811759101037672,0.354156121407009,1.23069452804491,10.4233465573744,14.7552158690644
