Event,Latitude,Longitude,Elevation [m],SST (1-12) [°C],Symbiosis,Spinose,Depth [m],Relative_Abundance
CAP-42-1,-7.317,-118.667,NA,25.665,No,No,0,0.0455
CAP-42-1,-7.317,-118.667,NA,25.665,No,Yes,0,0
CAP-42-1,-7.317,-118.667,NA,25.665,Yes,No,0,0.8409
CAP-42-1,-7.317,-118.667,NA,25.665,Yes,Yes,0,0.11349999999999999
CAP-44BG,-3.7,-121.05,NA,24.532,No,No,0,0.027000000000000003
CAP-44BG,-3.7,-121.05,NA,24.532,No,Yes,0,0
CAP-44BG,-3.7,-121.05,NA,24.532,Yes,No,0,0.9323999999999999
CAP-44BG,-3.7,-121.05,NA,24.532,Yes,Yes,0,0.027000000000000003
CAP-48-2,5.817,-124.05,NA,26.392,No,No,0,0
CAP-48-2,5.817,-124.05,NA,26.392,No,Yes,0,0
CAP-48-2,5.817,-124.05,NA,26.392,Yes,No,0,0.9285999999999999
CAP-48-2,5.817,-124.05,NA,26.392,Yes,Yes,0,0.07139999999999999
CAP-48HG,-8.483,-116.483,NA,25.622,No,No,0,0.023799999999999998
CAP-48HG,-8.483,-116.483,NA,25.622,No,Yes,0,0
CAP-48HG,-8.483,-116.483,NA,25.622,Yes,No,0,0.8095
CAP-48HG,-8.483,-116.483,NA,25.622,Yes,Yes,0,0.16659999999999997
CAP-49BG,9.283,-124.15,NA,26.986,No,No,0,0.1143
CAP-49BG,9.283,-124.15,NA,26.986,No,Yes,0,0.0143
CAP-49BG,9.283,-124.15,NA,26.986,Yes,No,0,0.7572
CAP-49BG,9.283,-124.15,NA,26.986,Yes,Yes,0,0.143
CAP-4BG,-4.133,171.77,-3670,29.188,No,No,0.03,0.0213
CAP-4BG,-4.133,171.77,-3670,29.188,No,Yes,0.03,0
CAP-4BG,-4.133,171.77,-3670,29.188,Yes,No,0.03,0.4574
CAP-4BG,-4.133,171.77,-3670,29.188,Yes,Yes,0.03,0.7660000000000001
CAP-50HG,-4.383,-121.2,NA,24.836,No,No,0,0.04050000000000001
CAP-50HG,-4.383,-121.2,NA,24.836,No,Yes,0,0
CAP-50HG,-4.383,-121.2,NA,24.836,Yes,No,0,0.8919
CAP-50HG,-4.383,-121.2,NA,24.836,Yes,Yes,0,0.0675
CAP-5HG,-3.183,171.25,-3882,29.029,No,No,0.03,0.022000000000000002
CAP-5HG,-3.183,171.25,-3882,29.029,No,Yes,0.03,0
CAP-5HG,-3.183,171.25,-3882,29.029,Yes,No,0.03,0.5932999999999999
CAP-5HG,-3.183,171.25,-3882,29.029,Yes,Yes,0.03,0.5056
CAP-6HG,-4.267,171.93,-3363,29.188,No,No,0.09,0.0206
CAP-6HG,-4.267,171.93,-3363,29.188,No,Yes,0.09,0.0103
CAP-6HG,-4.267,171.93,-3363,29.188,Yes,No,0.09,0.4743
CAP-6HG,-4.267,171.93,-3363,29.188,Yes,Yes,0.09,0.7835
CAP-8-2,5.817,-124.05,NA,26.392,No,No,0,0
CAP-8-2,5.817,-124.05,NA,26.392,No,Yes,0,0
CAP-8-2,5.817,-124.05,NA,26.392,Yes,No,0,1
CAP-8-2,5.817,-124.05,NA,26.392,Yes,Yes,0,0
CH10-98,-7.38,-101.55,NA,24.241,No,No,0,0.008
CH10-98,-7.38,-101.55,NA,24.241,No,Yes,0,0.0121
CH10-98,-7.38,-101.55,NA,24.241,Yes,No,0,0.9435000000000001
CH10-98,-7.38,-101.55,NA,24.241,Yes,Yes,0,0.040299999999999996
CHA-164B,-34.217,151.633,-673,19.729,No,No,0,0.087
CHA-164B,-34.217,151.633,-673,19.729,No,Yes,0,0.087
CHA-164B,-34.217,151.633,-673,19.729,Yes,No,0,1.25
CHA-164B,-34.217,151.633,-673,19.729,Yes,Yes,0,0.0761
CHA-296,-38.1,-88.033,-2997,15.192,No,No,0,0.3156
CHA-296,-38.1,-88.033,-2997,15.192,No,Yes,0,0.3053
CHA-296,-38.1,-88.033,-2997,15.192,Yes,No,0,0.5158
CHA-296,-38.1,-88.033,-2997,15.192,Yes,Yes,0,0.0525
CHA-300,-33.7,-78.3,-2258,17.012,No,No,0,0.40879999999999994
CHA-300,-33.7,-78.3,-2258,17.012,No,Yes,0,0.129
CHA-300,-33.7,-78.3,-2258,17.012,Yes,No,0,0.5699000000000001
CHA-300,-33.7,-78.3,-2258,17.012,Yes,Yes,0,0.06470000000000001
CHA-302,-42.717,-82.183,-2381,12.904,No,No,0,0.4141
CHA-302,-42.717,-82.183,-2381,12.904,No,Yes,0,0.303
CHA-302,-42.717,-82.183,-2381,12.904,Yes,No,0,0.4141
CHA-302,-42.717,-82.183,-2381,12.904,Yes,Yes,0,0.030300000000000004
CHM-5,13.417,-91.583,NA,28.228,No,No,0,0
CHM-5,13.417,-91.583,NA,28.228,No,Yes,0,0.0366
CHM-5,13.417,-91.583,NA,28.228,Yes,No,0,0.9634
CHM-5,13.417,-91.583,NA,28.228,Yes,Yes,0,0
CHU-23,6.2,-125.45,NA,26.643,No,No,0,0
CHU-23,6.2,-125.45,NA,26.643,No,Yes,0,0
CHU-23,6.2,-125.45,NA,26.643,Yes,No,0,0.9
CHU-23,6.2,-125.45,NA,26.643,Yes,Yes,0,0
CHU-23G,6.2,-125.45,NA,26.643,No,No,0,0
CHU-23G,6.2,-125.45,NA,26.643,No,Yes,0,0
CHU-23G,6.2,-125.45,NA,26.643,Yes,No,0,0.7857000000000001
CHU-23G,6.2,-125.45,NA,26.643,Yes,Yes,0,0.14279999999999998
CHU-24,5.483,-125.483,NA,26.403,No,No,0,0
CHU-24,5.483,-125.483,NA,26.403,No,Yes,0,0
CHU-24,5.483,-125.483,NA,26.403,Yes,No,0,1
CHU-24,5.483,-125.483,NA,26.403,Yes,Yes,0,0
CHU-26,3.55,-125.317,NA,25.723,No,No,0,0
CHU-26,3.55,-125.317,NA,25.723,No,Yes,0,0
CHU-26,3.55,-125.317,NA,25.723,Yes,No,0,0.9621999999999999
CHU-26,3.55,-125.317,NA,25.723,Yes,Yes,0,0.0377
CHU-30,7.3,-127.417,NA,26.885,No,No,0,0
CHU-30,7.3,-127.417,NA,26.885,No,Yes,0,0
CHU-30,7.3,-127.417,NA,26.885,Yes,No,0,0.8928999999999999
CHU-30,7.3,-127.417,NA,26.885,Yes,Yes,0,0.10710000000000001
CHU-X1,10.883,-105.15,NA,27.708,No,No,0,0
CHU-X1,10.883,-105.15,NA,27.708,No,Yes,0,0
CHU-X1,10.883,-105.15,NA,27.708,Yes,No,0,0.8420000000000001
CHU-X1,10.883,-105.15,NA,27.708,Yes,Yes,0,0.22809999999999994
CIRCE-21,11.383,87.783,-3308,28.619,No,No,0,0.043899999999999995
CIRCE-21,11.383,87.783,-3308,28.619,No,Yes,0,0.073
CIRCE-21,11.383,87.783,-3308,28.619,Yes,No,0,0.2932
CIRCE-21,11.383,87.783,-3308,28.619,Yes,Yes,0,0.9471999999999998
CIRCE-239,-8.28,-11.12,-3248,25.097,No,No,0,0.0181
CIRCE-239,-8.28,-11.12,-3248,25.097,No,Yes,0,0.0034000000000000002
CIRCE-239,-8.28,-11.12,-3248,25.097,Yes,No,0,0.1777
CIRCE-239,-8.28,-11.12,-3248,25.097,Yes,Yes,0,1.2909
CIRCE-24,14.267,80.867,-2845,28.261,No,No,0,0.030300000000000004
CIRCE-24,14.267,80.867,-2845,28.261,No,Yes,0,0.2532
CIRCE-24,14.267,80.867,-2845,28.261,Yes,No,0,0.44689999999999996
CIRCE-24,14.267,80.867,-2845,28.261,Yes,Yes,0,0.4164999999999999
CIRCE-26,15.3,87.317,-2831,28.455,No,No,0,0.0924
CIRCE-26,15.3,87.317,-2831,28.455,No,Yes,0,0.040999999999999995
CIRCE-26,15.3,87.317,-2831,28.455,Yes,No,0,0.5077
CIRCE-26,15.3,87.317,-2831,28.455,Yes,Yes,0,0.28
CIRCE-27,15.217,91.233,NA,28.258,No,No,0,0.0674
CIRCE-27,15.217,91.233,NA,28.258,No,Yes,0,0.04
CIRCE-27,15.217,91.233,NA,28.258,Yes,No,0,0.3825
CIRCE-27,15.217,91.233,NA,28.258,Yes,Yes,0,0.3408
CIRCE-32,19,91.533,NA,28.099,No,No,0,0.05
CIRCE-32,19,91.533,NA,28.099,No,Yes,0,0.1317
CIRCE-32,19,91.533,NA,28.099,Yes,No,0,0.4778
CIRCE-32,19,91.533,NA,28.099,Yes,Yes,0,0.505
CIRCE-36,20.333,89.317,-435,27.978,No,No,0,0.009300000000000001
CIRCE-36,20.333,89.317,-435,27.978,No,Yes,0,0.2016
CIRCE-36,20.333,89.317,-435,27.978,Yes,No,0,0.3971
CIRCE-36,20.333,89.317,-435,27.978,Yes,Yes,0,0.6402
CIRCE-38,13.483,86.9,-3076,28.57,No,No,0,0.1634
CIRCE-38,13.483,86.9,-3076,28.57,No,Yes,0,0.0677
CIRCE-38,13.483,86.9,-3076,28.57,Yes,No,0,0.3416
CIRCE-38,13.483,86.9,-3076,28.57,Yes,Yes,0,0.45209999999999995
CIRCE-42,6.917,89.033,-3741,28.406,No,No,0,0.0663
CIRCE-42,6.917,89.033,-3741,28.406,No,Yes,0,0.0823
CIRCE-42,6.917,89.033,-3741,28.406,Yes,No,0,0.557
CIRCE-42,6.917,89.033,-3741,28.406,Yes,Yes,0,0.3507
CIRCE-44,4.183,88.583,-4057,28.513,No,No,0,0.0594
CIRCE-44,4.183,88.583,-4057,28.513,No,Yes,0,0.0218
CIRCE-44,4.183,88.583,-4057,28.513,Yes,No,0,0.6594
CIRCE-44,4.183,88.583,-4057,28.513,Yes,Yes,0,0.2892
CUS-3G,40.933,-125.633,NA,12.278,No,No,0.04,0.8645
CUS-3G,40.933,-125.633,NA,12.278,No,Yes,0.04,0
CUS-3G,40.933,-125.633,NA,12.278,Yes,No,0.04,0.11460000000000001
CUS-3G,40.933,-125.633,NA,12.278,Yes,Yes,0.04,0.0208
DIS-385D,-58.683,-64.733,-3638,2.519,No,No,0,0.9117999999999999
DIS-385D,-58.683,-64.733,-3638,2.519,No,Yes,0,0.0588
DIS-385D,-58.683,-64.733,-3638,2.519,Yes,No,0,0.0294
DIS-385D,-58.683,-64.733,-3638,2.519,Yes,Yes,0,0
DIS-386D,-57.767,-65.7,-4773,3.738,No,No,0,0.91
DIS-386D,-57.767,-65.7,-4773,3.738,No,Yes,0,0.03
DIS-386D,-57.767,-65.7,-4773,3.738,Yes,No,0,0.12
DIS-386D,-57.767,-65.7,-4773,3.738,Yes,Yes,0,0
DODO-117PG,-18.35,62.067,-3394,25.32,No,No,0,0.028600000000000004
DODO-117PG,-18.35,62.067,-3394,25.32,No,Yes,0,0.028600000000000004
DODO-117PG,-18.35,62.067,-3394,25.32,Yes,No,0,0.1873
DODO-117PG,-18.35,62.067,-3394,25.32,Yes,Yes,0,1.2338999999999998
DODO-119PG,-14.033,62.5,-3703,26.683,No,No,0,0.022099999999999998
DODO-119PG,-14.033,62.5,-3703,26.683,No,Yes,0,0.042199999999999994
DODO-119PG,-14.033,62.5,-3703,26.683,Yes,No,0,0.2908
DODO-119PG,-14.033,62.5,-3703,26.683,Yes,Yes,0,1.0304999999999997
DODO-126PG,-8.933,55.5,-3485,27.141,No,No,0,0.0351
DODO-126PG,-8.933,55.5,-3485,27.141,No,Yes,0,0.0683
DODO-126PG,-8.933,55.5,-3485,27.141,Yes,No,0,0.39680000000000004
DODO-126PG,-8.933,55.5,-3485,27.141,Yes,Yes,0,0.7336
DODO-144G,-25.417,70.367,-3357,22.53,No,No,0,0.11500000000000002
DODO-144G,-25.417,70.367,-3357,22.53,No,Yes,0,0.0311
DODO-144G,-25.417,70.367,-3357,22.53,Yes,No,0,0.18549999999999997
DODO-144G,-25.417,70.367,-3357,22.53,Yes,Yes,0,1.1626999999999998
DODO-173G,-8.317,69.017,-3977,28.026,No,No,0,0.0416
DODO-173G,-8.317,69.017,-3977,28.026,No,Yes,0,0.0317
DODO-173G,-8.317,69.017,-3977,28.026,Yes,No,0,0.5393
DODO-173G,-8.317,69.017,-3977,28.026,Yes,Yes,0,0.5021999999999999
DODO-191,-2.45,71.217,-3918,28.664,No,No,0,0.10330000000000002
DODO-191,-2.45,71.217,-3918,28.664,No,Yes,0,0.019100000000000002
DODO-191,-2.45,71.217,-3918,28.664,Yes,No,0,0.2168
DODO-191,-2.45,71.217,-3918,28.664,Yes,Yes,0,0.9977000000000001
DODO-192G,-2.333,70.233,-3922,28.682,No,No,0,0.12980000000000003
DODO-192G,-2.333,70.233,-3922,28.682,No,Yes,0,0.019799999999999998
DODO-192G,-2.333,70.233,-3922,28.682,Yes,No,0,0.4673999999999999
DODO-192G,-2.333,70.233,-3922,28.682,Yes,Yes,0,0.4997
DODO-193,-2.2,69.25,-3494,28.729,No,No,0,0.12200000000000003
DODO-193,-2.2,69.25,-3494,28.729,No,Yes,0,0.0308
DODO-193,-2.2,69.25,-3494,28.729,Yes,No,0,0.1791
DODO-193,-2.2,69.25,-3494,28.729,Yes,Yes,0,1.0506
DODO-195G,4.4,84.717,-4092,28.429,No,No,0,0.0131
DODO-195G,4.4,84.717,-4092,28.429,No,Yes,0,0.026099999999999998
DODO-195G,4.4,84.717,-4092,28.429,Yes,No,0,0.7483
DODO-195G,4.4,84.717,-4092,28.429,Yes,Yes,0,0.23850000000000002
DODO-197,2.97,88.85,-4017,28.647,No,No,0,0.09040000000000001
DODO-197,2.97,88.85,-4017,28.647,No,Yes,0,0.0949
DODO-197,2.97,88.85,-4017,28.647,Yes,No,0,0.3356
DODO-197,2.97,88.85,-4017,28.647,Yes,Yes,0,0.6939
DODO-200V,2.917,91.05,-3472,28.785,No,No,0,0.0785
DODO-200V,2.917,91.05,-3472,28.785,No,Yes,0,0.0584
DODO-200V,2.917,91.05,-3472,28.785,Yes,No,0,0.21969999999999998
DODO-200V,2.917,91.05,-3472,28.785,Yes,Yes,0,1.0529000000000002
DODO-201G,2.983,91.683,-4131,28.785,No,No,0,0.12369999999999999
DODO-201G,2.983,91.683,-4131,28.785,No,Yes,0,0.09720000000000001
DODO-201G,2.983,91.683,-4131,28.785,Yes,No,0,0.3947
DODO-201G,2.983,91.683,-4131,28.785,Yes,Yes,0,0.433
DODO-202V,3.083,92.533,-4208,28.76,No,No,0,0.09300000000000001
DODO-202V,3.083,92.533,-4208,28.76,No,Yes,0,0.0863
DODO-202V,3.083,92.533,-4208,28.76,Yes,No,0,0.4138
DODO-202V,3.083,92.533,-4208,28.76,Yes,Yes,0,0.5285000000000001
DODO-204,3.15,94.1,NA,28.885,No,No,0,0.1025
DODO-204,3.15,94.1,NA,28.885,No,Yes,0,0.042699999999999995
DODO-204,3.15,94.1,NA,28.885,Yes,No,0,0.3162
DODO-204,3.15,94.1,NA,28.885,Yes,Yes,0,0.752
DODO-220V,-0.567,97.883,-2863,28.8,No,No,0,0.0911
DODO-220V,-0.567,97.883,-2863,28.8,No,Yes,0,0.0975
DODO-220V,-0.567,97.883,-2863,28.8,Yes,No,0,0.9688000000000001
DODO-220V,-0.567,97.883,-2863,28.8,Yes,Yes,0,1.1737
DWD-100B,-19.283,-79.533,NA,19.51,No,No,0,0.16210000000000002
DWD-100B,-19.283,-79.533,NA,19.51,No,Yes,0,0.08109999999999999
DWD-100B,-19.283,-79.533,NA,19.51,Yes,No,0,0.7837000000000002
DWD-100B,-19.283,-79.533,NA,19.51,Yes,Yes,0,0.17550000000000002
DWD-108B,-12.817,-78,NA,18.31,No,No,0,0.64
DWD-108B,-12.817,-78,NA,18.31,No,Yes,0,0
DWD-108B,-12.817,-78,NA,18.31,Yes,No,0,0.22
DWD-108B,-12.817,-78,NA,18.31,Yes,Yes,0,0.25
DWD-10BG,6.9,-131,NA,26.974,No,No,0.01,0.0294
DWD-10BG,6.9,-131,NA,26.974,No,Yes,0.01,0.0294
DWD-10BG,6.9,-131,NA,26.974,Yes,No,0.01,0.85295
DWD-10BG,6.9,-131,NA,26.974,Yes,Yes,0.01,0.0588
DWD-10HH,3.333,-130.617,-4490,26.062,No,No,0,0.1001
DWD-10HH,3.333,-130.617,-4490,26.062,No,Yes,0,0
DWD-10HH,3.333,-130.617,-4490,26.062,Yes,No,0,0.8167
DWD-10HH,3.333,-130.617,-4490,26.062,Yes,Yes,0,0.1167
DWD-11BG,5.433,-131.316,NA,26.762,No,No,0.02,0.1351
DWD-11BG,5.433,-131.316,NA,26.762,No,Yes,0.02,0
DWD-11BG,5.433,-131.316,NA,26.762,Yes,No,0.02,0.5810000000000001
DWD-11BG,5.433,-131.316,NA,26.762,Yes,Yes,0.02,0.3648
DWD-12BG,3.2,-131.517,NA,26.149,No,No,0,0
DWD-12BG,3.2,-131.517,NA,26.149,No,Yes,0,0
DWD-12BG,3.2,-131.517,NA,26.149,Yes,No,0,0.9582999999999999
DWD-12BG,3.2,-131.517,NA,26.149,Yes,Yes,0,0.0416
DWD-12HH,-6.033,-131.6,NA,26.436,No,No,0,0.047599999999999996
DWD-12HH,-6.033,-131.6,NA,26.436,No,Yes,0,0
DWD-12HH,-6.033,-131.6,NA,26.436,Yes,No,0,0.7857
DWD-12HH,-6.033,-131.6,NA,26.436,Yes,Yes,0,0.19039999999999999
DWD-137G,-9.88,-110.68,-2770,24.67,No,No,0.03,0.0575
DWD-137G,-9.88,-110.68,-2770,24.67,No,Yes,0.03,0.046
DWD-137G,-9.88,-110.68,-2770,24.67,Yes,No,0.03,0.47130000000000005
DWD-137G,-9.88,-110.68,-2770,24.67,Yes,Yes,0.03,0.7128
DWD-13BG,1.017,-132.233,NA,25.694,No,No,0,0.023799999999999998
DWD-13BG,1.017,-132.233,NA,25.694,No,Yes,0,0
DWD-13BG,1.017,-132.233,NA,25.694,Yes,No,0,0.9403999999999999
DWD-13BG,1.017,-132.233,NA,25.694,Yes,Yes,0,0.047599999999999996
DWD-13HH,-9.98,-133.38,-4340,26.874,No,No,0.03,0.115
DWD-13HH,-9.98,-133.38,-4340,26.874,No,Yes,0.03,0
DWD-13HH,-9.98,-133.38,-4340,26.874,Yes,No,0.03,0.4138
DWD-13HH,-9.98,-133.38,-4340,26.874,Yes,Yes,0.03,0.6780999999999999
DWD-143,-3.617,-114.3,NA,24.068,No,No,0,0
DWD-143,-3.617,-114.3,NA,24.068,No,Yes,0,0
DWD-143,-3.617,-114.3,NA,24.068,Yes,No,0,0.9753000000000001
DWD-143,-3.617,-114.3,NA,24.068,Yes,Yes,0,0.0246
DWD-147B,1.45,-116.217,-4000,24.177,No,No,0,0.022799999999999997
DWD-147B,1.45,-116.217,-4000,24.177,No,Yes,0,0
DWD-147B,1.45,-116.217,-4000,24.177,Yes,No,0,0.9205
DWD-147B,1.45,-116.217,-4000,24.177,Yes,Yes,0,0.056999999999999995
DWD-149,4.133,-115.767,-4160,25.594,No,No,0,0
DWD-149,4.133,-115.767,-4160,25.594,No,Yes,0,0
DWD-149,4.133,-115.767,-4160,25.594,Yes,No,0,0.9861
DWD-149,4.133,-115.767,-4160,25.594,Yes,Yes,0,0.0139
DWD-15BG,-3.03,-131.88,NA,25.74,No,No,0.02,0.11630000000000001
DWD-15BG,-3.03,-131.88,NA,25.74,No,Yes,0.02,0
DWD-15BG,-3.03,-131.88,NA,25.74,Yes,No,0.02,0.5116
DWD-15BG,-3.03,-131.88,NA,25.74,Yes,Yes,0.02,0.5233
DWD-16BG,-6.083,-132.883,NA,26.506,No,No,0,0
DWD-16BG,-6.083,-132.883,NA,26.506,No,Yes,0,0
DWD-16BG,-6.083,-132.883,NA,26.506,Yes,No,0,0.75
DWD-16BG,-6.083,-132.883,NA,26.506,Yes,Yes,0,0.1875
DWD-34HG,-44.217,-127.333,-4600,10.948,No,No,0,0.4412
DWD-34HG,-44.217,-127.333,-4600,10.948,No,Yes,0,0.3824
DWD-34HG,-44.217,-127.333,-4600,10.948,Yes,No,0,0.2942
DWD-34HG,-44.217,-127.333,-4600,10.948,Yes,Yes,0,0.0196
DWD-35HH,-44.35,-127.233,-4675,10.948,No,No,0,0.34
DWD-35HH,-44.35,-127.233,-4675,10.948,No,Yes,0,0.39
DWD-35HH,-44.35,-127.233,-4675,10.948,Yes,No,0,0.5
DWD-35HH,-44.35,-127.233,-4675,10.948,Yes,Yes,0,0.01
DWD-36HG,-45.5,-119.833,-3770,10.421,No,No,0,0.5294
DWD-36HG,-45.5,-119.833,-3770,10.421,No,Yes,0,0.3529
DWD-36HG,-45.5,-119.833,-3770,10.421,Yes,No,0,0.14700000000000002
DWD-36HG,-45.5,-119.833,-3770,10.421,Yes,Yes,0,0.0098
DWD-46BG,-36.383,-137.25,-4680,16.713,No,No,0,0.6383
DWD-46BG,-36.383,-137.25,-4680,16.713,No,Yes,0,0.0851
DWD-46BG,-36.383,-137.25,-4680,16.713,Yes,No,0,0.4043
DWD-46BG,-36.383,-137.25,-4680,16.713,Yes,Yes,0,0.053200000000000004
DWD-47B,1.45,-116.217,NA,24.177,No,No,0,0
DWD-47B,1.45,-116.217,NA,24.177,No,Yes,0,0
DWD-47B,1.45,-116.217,NA,24.177,Yes,No,0,1
DWD-47B,1.45,-116.217,NA,24.177,Yes,Yes,0,0
DWD-47BG,-36.55,-137.4,-4700,16.713,No,No,0,0.6146
DWD-47BG,-36.55,-137.4,-4700,16.713,No,Yes,0,0.0313
DWD-47BG,-36.55,-137.4,-4700,16.713,Yes,No,0,0.6146
DWD-47BG,-36.55,-137.4,-4700,16.713,Yes,Yes,0,0.031200000000000002
DWD-48BG,-37.083,-137,-4940,15.856,No,No,0,0.5
DWD-48BG,-37.083,-137,-4940,15.856,No,Yes,0,0
DWD-48BG,-37.083,-137,-4940,15.856,Yes,No,0,1
DWD-48BG,-37.083,-137,-4940,15.856,Yes,Yes,0,0
DWD-48HG,-42,-102,-4240,11.425,No,No,0,0.2871
DWD-48HG,-42,-102,-4240,11.425,No,Yes,0,0.40590000000000004
DWD-48HG,-42,-102,-4240,11.425,Yes,No,0,0.44550000000000006
DWD-48HG,-42,-102,-4240,11.425,Yes,Yes,0,0.059399999999999994
DWD-49BG,-38.85,-135.5,-5060,15.158,No,No,0,0.27
DWD-49BG,-38.85,-135.5,-5060,15.158,No,Yes,0,0
DWD-49BG,-38.85,-135.5,-5060,15.158,Yes,No,0,1.32
DWD-49BG,-38.85,-135.5,-5060,15.158,Yes,Yes,0,0
DWD-50HG,-42.9,-97.083,-4550,11.076,No,No,0,0.30210000000000004
DWD-50HG,-42.9,-97.083,-4550,11.076,No,Yes,0,0.5521
DWD-50HG,-42.9,-97.083,-4550,11.076,Yes,No,0,0.2084
DWD-50HG,-42.9,-97.083,-4550,11.076,Yes,Yes,0,0.0208
DWD-54HG,-38.817,-83.35,-4080,15.346,No,No,0,0.1961
DWD-54HG,-38.817,-83.35,-4080,15.346,No,Yes,0,0.1275
DWD-54HG,-38.817,-83.35,-4080,15.346,Yes,No,0,0.8530000000000001
DWD-54HG,-38.817,-83.35,-4080,15.346,Yes,Yes,0,0.0098
DWD-56BG,-42.267,-125.833,-4650,11.644,No,No,0,0.3267
DWD-56BG,-42.267,-125.833,-4650,11.644,No,Yes,0,0.3861
DWD-56BG,-42.267,-125.833,-4650,11.644,Yes,No,0,0.5643
DWD-56BG,-42.267,-125.833,-4650,11.644,Yes,Yes,0,0
DWD-56HG,-37.05,-81.833,-3994,15.91,No,No,0,0.1428
DWD-56HG,-37.05,-81.833,-3994,15.91,No,Yes,0,0.0408
DWD-56HG,-37.05,-81.833,-3994,15.91,Yes,No,0,0.9081
DWD-56HG,-37.05,-81.833,-3994,15.91,Yes,Yes,0,0.0204
DWD-58BG,-43.117,-125.383,-4640,11.274,No,No,0,0.31679999999999997
DWD-58BG,-43.117,-125.383,-4640,11.274,No,Yes,0,0.3762
DWD-58BG,-43.117,-125.383,-4640,11.274,Yes,No,0,0.5643
DWD-58BG,-43.117,-125.383,-4640,11.274,Yes,Yes,0,0.009899999999999999
DWD-58HH,-34.5,-79.5,-3780,16.896,No,No,0,0.06119999999999999
DWD-58HH,-34.5,-79.5,-3780,16.896,No,Yes,0,0.0102
DWD-58HH,-34.5,-79.5,-3780,16.896,Yes,No,0,0.9387000000000001
DWD-58HH,-34.5,-79.5,-3780,16.896,Yes,Yes,0,0.0408
DWD-59BG,-44.383,-124.65,-4500,10.885,No,No,0,0.36460000000000004
DWD-59BG,-44.383,-124.65,-4500,10.885,No,Yes,0,0.3958
DWD-59BG,-44.383,-124.65,-4500,10.885,Yes,No,0,0.41659999999999997
DWD-59BG,-44.383,-124.65,-4500,10.885,Yes,Yes,0,0.0208
DWD-60BG,-45.45,-124.017,-4040,10.464,No,No,0,0.34
DWD-60BG,-45.45,-124.017,-4040,10.464,No,Yes,0,0.45
DWD-60BG,-45.45,-124.017,-4040,10.464,Yes,No,0,0.34
DWD-60BG,-45.45,-124.017,-4040,10.464,Yes,Yes,0,0.02
DWD-61BG,-46.8,-123.017,-4250,10.025,No,No,0,0.36269999999999997
DWD-61BG,-46.8,-123.017,-4250,10.025,No,Yes,0,0.451
DWD-61BG,-46.8,-123.017,-4250,10.025,Yes,No,0,0.29419999999999996
DWD-61BG,-46.8,-123.017,-4250,10.025,Yes,Yes,0,0.0098
DWD-62BG,-47.617,-121.033,-3800,9.518,No,No,0,0.28
DWD-62BG,-47.617,-121.033,-3800,9.518,No,Yes,0,0.54
DWD-62BG,-47.617,-121.033,-3800,9.518,Yes,No,0,0.27
DWD-62BG,-47.617,-121.033,-3800,9.518,Yes,Yes,0,0.02
DWD-63BG,-47.833,-120.533,-3830,9.46,No,No,0,0.65
DWD-63BG,-47.833,-120.533,-3830,9.46,No,Yes,0,0.29
DWD-63BG,-47.833,-120.533,-3830,9.46,Yes,No,0,0.09
DWD-63BG,-47.833,-120.533,-3830,9.46,Yes,Yes,0,0
DWD-64BG,-46.717,-118.333,-3480,9.856,No,No,0,0.4257
DWD-64BG,-46.717,-118.333,-3480,9.856,No,Yes,0,0.3564
DWD-64BG,-46.717,-118.333,-3480,9.856,Yes,No,0,0.297
DWD-64BG,-46.717,-118.333,-3480,9.856,Yes,Yes,0,0.009899999999999999
DWD-68BG,-48.467,-114.3,-2820,8.698,No,No,0,0.47519999999999996
DWD-68BG,-48.467,-114.3,-2820,8.698,No,Yes,0,0.2673
DWD-68BG,-48.467,-114.3,-2820,8.698,Yes,No,0,0.34650000000000003
DWD-68BG,-48.467,-114.3,-2820,8.698,Yes,Yes,0,0.019799999999999998
DWD-70BG,-48.483,-113.283,-2580,8.69,No,No,0,0.4607
DWD-70BG,-48.483,-113.283,-2580,8.69,No,Yes,0,0.2647
DWD-70BG,-48.483,-113.283,-2580,8.69,Yes,No,0,0.40199999999999997
DWD-70BG,-48.483,-113.283,-2580,8.69,Yes,Yes,0,0.0098
DWD-71BG,-46.6,-113.567,-2790,9.684,No,No,0,0.4553999999999999
DWD-71BG,-46.6,-113.567,-2790,9.684,No,Yes,0,0.2871
DWD-71BG,-46.6,-113.567,-2790,9.684,Yes,No,0,0.3069
DWD-71BG,-46.6,-113.567,-2790,9.684,Yes,Yes,0,0.039599999999999996
DWD-73BG,-43.8,-108.15,-3080,11.051,No,No,0,0.34409999999999996
DWD-73BG,-43.8,-108.15,-3080,11.051,No,Yes,0,0.2151
DWD-73BG,-43.8,-108.15,-3080,11.051,Yes,No,0,0.3225
DWD-73BG,-43.8,-108.15,-3080,11.051,Yes,Yes,0,0.215
DWD-74BG,-43.717,-107.6,-3220,11.007,No,No,0,0.4040000000000001
DWD-74BG,-43.717,-107.6,-3220,11.007,No,Yes,0,0.3737
DWD-74BG,-43.717,-107.6,-3220,11.007,Yes,No,0,0.20199999999999999
DWD-74BG,-43.717,-107.6,-3220,11.007,Yes,Yes,0,0.0909
DWD-75BG,-43.55,-108.3,-3650,11.051,No,No,0,0.3333
DWD-75BG,-43.55,-108.3,-3650,11.051,No,Yes,0,0.2708
