,dbn,dbs,dsn,dss,dsst,dsal,dpo4,dchl,dfe
4426,-0.017255507,-0.015970737,-0.011003412,-0.0022411668,0.6115742,-0.40447998,-1.8566183e-08,-0.021858007,-1.9800654e-11
4427,-0.034089386,-0.041118316,-0.022352673,-0.0053619947,0.7307682,-0.3083763,-9.413439e-08,-0.06098561,-4.2275926e-11
4428,-0.012619674,0.0056364387,-0.0041138083,0.0038664825,0.48246193,-0.32173538,-1.100324e-07,-0.052558184,-4.2178448e-11
4429,-0.016873479,0.005759254,-0.0066481084,0.006572822,0.91428757,-0.08253479,-4.5302173e-08,-0.07260014,-2.9475637e-11
4430,-0.049677517,-0.08596373,-0.059991203,-0.020678215,0.8435173,0.21226883,-2.624611e-08,-0.06724309,-2.0067892e-11
4433,-0.053135276,-0.094476916,-0.051357754,-0.013670603,0.4632969,-0.062335968,-2.8480388e-08,-0.054044776,-1.9320875e-11
4434,-0.043500498,-0.064911775,-0.032141894,-0.015374703,0.3233757,-0.38373184,-2.8410874e-08,-0.042004272,-1.6772004e-11
4435,-0.0411599,-0.06717106,-0.03201631,-0.019743517,-0.09312248,-0.32551193,-2.9730579e-08,-0.028260872,-1.484586e-11
4436,-0.048320927,-0.08418079,-0.03575984,-0.019976903,-0.30461884,-0.2595787,-3.892868e-08,-0.042463228,-1.5877421e-11
4437,-0.005378194,-0.01776468,-0.00488393,-0.0103827445,-0.8677521,-0.31422806,-8.902241e-09,-0.0007035285,2.4322974e-12
4438,0.0047310963,0.004651785,0.0032267943,-0.0008312033,-0.68655777,-0.36203003,6.314451e-10,0.003401041,4.529613e-12
4439,0.0017007515,0.0033098608,0.0014544278,-0.00038176723,-0.37639427,-0.38021088,-1.5306604e-08,-0.009995684,-1.2760348e-12
4440,-0.0020612031,0.0011353195,-0.00092978776,-0.0008249631,-0.36175823,-0.37833023,-4.8531845e-08,-0.013099283,-8.414519e-12
4441,-0.0054443926,-0.003292948,-0.0031347424,-0.0011575657,-0.45024395,-0.36182785,-7.428363e-08,-0.020735055,-1.6249557e-11
4442,-0.007820949,-0.005977884,-0.0046691746,-0.0010662825,-0.49942303,-0.336174,-9.380375e-08,-0.024427146,-2.4424573e-11
4443,-0.012594759,-0.010115474,-0.0077913254,-0.0012571622,-0.41950798,-0.29149246,-1.2741285e-07,-0.02891457,-3.6150735e-11
4444,-0.016486496,-0.014472261,-0.010289848,-0.002640558,-0.28289223,-0.2198906,-1.2652751e-07,-0.031544626,-4.041062e-11
4445,0.014997989,0.02749388,0.011185512,-0.0045757527,-1.3110218,-0.15400696,1.2780708e-07,0.016887784,1.2923801e-11
4450,0.0074929483,0.009125093,0.005551409,-0.0005734379,-1.7123337,-0.34601212,3.3668854e-09,0.014735028,-4.5292797e-12
4451,-0.0058829114,0.00068357587,-0.0056658536,-0.0060612955,-0.4945774,-0.15580368,-4.84782e-10,-0.003900081,-1.4673693e-11
4452,-0.011071354,-0.0039090365,-0.00642547,-0.011042463,-0.5360851,-0.18979263,-3.3988044e-08,-0.01825586,-2.7600061e-11
4453,-0.013421193,-0.0090764165,-0.008240424,-0.01089646,-0.32333565,-0.1927185,-5.32106e-08,-0.025350839,-2.8905156e-11
4454,0.020841002,0.031165011,0.009727947,-0.0017458308,-0.55833626,-0.27401733,3.232179e-08,0.038800105,5.224772e-12
4458,3.5207842e-05,0.00017163764,0.007789816,-0.0003319931,-2.6002483,-0.329319,3.866548e-09,0.027095784,-8.771896e-12
4459,0.058373563,0.07092785,0.045279793,0.00066679,-0.53692627,-0.4524231,2.3451095e-08,0.0680644,2.297898e-12
4460,-0.016786225,-0.014624737,-0.010946125,0.0016531022,1.1900463,-0.5114212,-1.1173636e-08,-0.021876425,-1.9746496e-11
4461,-0.038897954,-0.046974674,-0.023789138,-0.001176538,1.8325958,-0.51275635,-8.152671e-08,-0.06766184,-4.475837e-11
4462,-0.046229325,-0.055216394,-0.028525017,-0.00843671,1.5853252,-0.4178772,-8.954706e-08,-0.07705279,-4.9870157e-11
4463,-0.03244827,-0.035076812,-0.021230444,-0.009043714,0.8378525,-0.23152542,-5.8995532e-08,-0.05026339,-3.802545e-11
4466,-0.035760198,-0.06769609,-0.033506572,-0.021980241,-0.075279236,-0.022338867,-1.2552729e-08,-0.018056445,-9.875647e-12
4468,-0.012989424,-0.043485522,-0.041533384,-0.016747074,-0.87236595,-0.27435684,-1.4751667e-08,-0.029386759,-6.8243015e-12
4469,-0.016118154,-0.032354612,-0.024241166,-0.002166335,0.7598553,-0.199543,-9.798127e-09,-0.032894865,-1.0213122e-11
4470,0.010202711,0.029200165,0.010586999,0.006951394,0.63430595,-0.5635452,-3.6727954e-10,-0.022057027,-1.6449758e-12
4471,0.0229031,0.04700318,0.025360147,0.001637943,0.35850525,-0.55571747,6.7161405e-09,0.00034691393,5.567869e-12
4472,0.041674882,0.06740391,0.034466587,0.00082726154,0.063999176,-0.5067177,1.546498e-08,0.022305936,1.3460743e-11
4473,0.05549013,0.08184362,0.039247137,0.00027671532,-0.42490005,-0.48532104,3.524515e-08,0.04937409,2.4772275e-11
4474,0.029926471,0.04156126,0.022281505,-7.103789e-05,-0.6127548,-0.4354248,4.3105658e-08,0.03129965,2.2271539e-11
4475,-0.005926609,-0.0036437064,-0.003588982,-0.002719328,-0.31386185,-0.39536667,-7.866879e-08,-0.020976186,-1.3826801e-11
4476,-0.01714696,-0.017472759,-0.0110131055,-0.0039888727,-0.1571312,-0.38734818,-1.7530567e-07,-0.035559088,-3.7615702e-11
4477,-0.020093143,-0.018203795,-0.012773126,-0.0025160252,-0.04577446,-0.37591553,-2.248731e-07,-0.03607458,-5.1461085e-11
4478,-0.020630896,-0.016141564,-0.012831837,-0.0019269063,0.025094986,-0.3575325,-2.4679582e-07,-0.03239286,-5.84109e-11
4479,-0.023731485,-0.022270307,-0.015227154,-0.0028644444,0.10951328,-0.30875015,-2.4355936e-07,-0.03974405,-5.937169e-11
4480,-0.025804251,-0.02598156,-0.016401589,-0.0062146876,0.21584225,-0.18184662,-2.1196735e-07,-0.04638347,-5.629687e-11
4481,-0.017225102,-0.012723371,-0.011239268,-0.0058737653,-0.39091492,0.12926102,-3.754458e-08,-0.026259705,-2.7358837e-11
4486,0.021705318,0.026687857,0.01433403,-0.0032463768,-1.7168713,-0.48007202,9.191837e-09,0.02546221,3.558133e-12
4487,-0.006948568,-0.0018723458,-0.0043882653,-0.010938603,-0.4623623,-0.16762924,-1.3287597e-08,-0.013647273,-1.6580314e-11
4488,-0.010627866,-0.00805454,-0.006419815,-0.012615218,-0.3665867,-0.1500473,-4.903619e-08,-0.02686423,-2.5296945e-11
4489,-0.00020802021,0.00035369396,0.0007594228,-0.0092201745,-0.34456253,-0.198246,-3.5060935e-08,-0.018462747,-8.047396e-12
4490,0.06502184,0.07801369,0.04428552,0.011899897,-0.89219666,-0.3061905,3.5808384e-08,0.06308824,2.8133669e-11
4494,0.00017078528,0.00074569345,0.011648361,-0.0033300663,-2.3471737,-0.304245,3.597175e-09,0.030796979,-4.9077235e-12
4495,0.043444768,0.07106888,0.03588241,0.014216071,-0.012500763,-0.4249344,1.1205492e-08,0.012637645,-1.04915104e-11
4496,0.0020418838,0.04243008,0.011636257,0.022250028,2.1780586,-0.53139114,-1.2673286e-08,-0.08840772,-2.876576e-11
4497,-0.023832306,0.00989528,-0.00021822006,0.019860817,2.8168564,-0.5288048,-6.053138e-08,-0.1409347,-4.9349122e-11
4498,-0.033371434,-0.014452711,-0.011624061,0.010574381,2.0387821,-0.41875076,-7.274334e-08,-0.11400531,-5.25614e-11
4499,-0.021069348,-0.011639059,-0.01418414,0.0036007045,1.0308723,-0.16804886,-1.3864131e-08,-0.029032439,-2.8741655e-11
4502,0.002375227,0.007223867,3.280863e-05,-0.005887213,-0.8051071,-0.5703316,3.1425902e-09,0.016270839,5.709981e-13
4503,0.02555516,0.071753606,0.05198293,0.030502496,1.1512794,-0.793499,1.4577867e-08,0.015251853,9.114133e-12
4504,0.05058741,0.105665535,0.061474897,0.034057107,1.8987904,-0.5145912,1.72279e-08,-0.00857906,1.0888422e-11
4505,0.0133834975,0.052562617,0.020318532,0.019877963,1.6862869,-0.4309311,1.0241266e-09,-0.039177373,-3.3644684e-12
4506,0.012915935,0.045205314,0.032759808,0.0065564956,1.3304939,-0.8585167,6.717862e-09,-0.0073068514,3.5673114e-12
4507,0.012675978,0.023153141,0.021608891,5.548236e-05,0.85863686,-0.74920654,4.526523e-09,0.007375151,5.9630946e-12
4508,0.022810224,0.030146858,0.020907415,1.7830269e-05,0.61154556,-0.66721344,6.5095698e-09,0.01364781,9.092629e-12
4509,0.02863175,0.036797192,0.021636523,6.0725606e-06,0.28720093,-0.6097641,1.1245579e-08,0.019949004,1.3053631e-11
4510,0.017535113,0.020454742,0.012985088,-2.8580715e-05,-0.008565903,-0.53069687,9.749002e-09,0.01121065,1.074027e-11
4511,-0.006294161,-0.007833362,-0.004420176,-0.00045680243,-0.0677166,-0.45729065,-4.9448794e-08,-0.023227215,-8.389629e-12
4512,-0.013376728,-0.013736188,-0.009035632,-0.0016578204,-0.12688065,-0.42572784,-1.09622874e-07,-0.031062186,-2.1535072e-11
4513,-0.012884393,-0.011166081,-0.008202381,-0.002647846,-0.14632797,-0.40584564,-1.2228467e-07,-0.030546576,-2.5145608e-11
4514,-0.0052031726,1.0967255e-05,-0.0023832917,-0.0017375338,-0.20156479,-0.40039444,-7.477688e-08,-0.024581105,-1.6255525e-11
4515,0.008395702,0.022052228,0.008409739,-0.0002739586,-0.25030708,-0.3691063,-1.1646165e-08,-0.011899263,-3.6082318e-12
4516,0.017163403,0.040483236,0.015943907,0.0041735335,-0.3561268,-0.21958923,1.1162065e-08,-0.004765734,1.0452195e-12
4517,-0.005402617,-0.005072981,-0.003928058,-0.006678717,-0.73067474,0.25375748,-5.9706053e-09,-0.0057177097,-4.3738624e-12
4522,-0.014031399,-0.022452638,-0.011361517,-0.008905694,-1.0135994,-0.23420334,-3.3870187e-09,-0.0009901822,3.0301456e-13
4523,-0.006085016,-0.0042737015,-0.0039347485,-0.0036793663,-0.43250465,-0.14465714,-1.7522801e-09,-0.0062464476,-6.032723e-12
4524,-0.0064820796,-0.0044513345,-0.0040290877,-0.0010865352,-0.29003334,-0.09327698,-1.7389379e-09,-0.0075794905,2.0416308e-12
4525,0.029379718,0.0366115,0.021914601,0.0011290363,-0.36191177,-0.20800018,8.297691e-09,0.018353298,3.4012272e-11
4526,0.06962867,0.08390617,0.0513554,0.011415204,-1.0196781,-0.23048782,2.23926e-08,0.05003792,4.6684025e-11
4530,0.0010874654,0.0030744413,0.008357909,-0.011646245,-3.0006313,-0.30923843,3.0095286e-09,0.03929903,-2.8276617e-12
4531,0.045613606,0.08291727,0.04692042,0.018035293,-0.100551605,-0.34400177,1.0594935e-08,0.008747384,-1.1142205e-11
4532,0.10445887,0.16063209,0.08798312,0.044149473,2.1518612,-0.4799385,2.9579002e-08,0.003979139,-1.2317994e-12
4533,0.042767555,0.083794415,0.03778509,0.029128335,1.9090462,-0.39741135,7.333883e-09,-0.0415712,-1.0573535e-11
4534,0.03313224,0.07140745,0.029779188,0.024250897,1.3613071,-0.36040878,5.3799276e-09,-0.037575312,-2.1291649e-11
4535,0.025501728,0.054491833,0.019508615,0.017447624,0.9465294,-0.2938652,7.532254e-09,-0.015256621,-2.67419e-11
4538,0.029743614,0.051712733,0.01923694,0.0038037729,-0.89595413,-0.6009979,1.35651685e-08,0.033720277,7.25996e-12
4539,0.05055644,0.105797246,0.069432475,0.03844454,2.0667362,-0.7830925,2.3817272e-08,0.02258388,1.5572097e-11
4540,0.044591077,0.09655331,0.050332062,0.034635462,2.6676674,-0.56840897,1.159032e-08,-0.02577322,5.872091e-12
4541,0.016932663,0.055868145,0.019683883,0.023859804,1.9570084,-0.5608177,-3.2541472e-09,-0.055217616,-5.438379e-12
4542,-0.00044121966,0.015484445,0.005292032,0.0034218517,1.24333,-0.86237717,-8.92353e-09,-0.043111064,-6.690041e-12
4543,-0.020906322,-0.030708704,-0.01198243,-0.0011664052,0.8517971,-0.68544006,-3.0563946e-08,-0.050954357,-1.3187659e-11
4544,-0.022590108,-0.032545596,-0.015204042,-0.0020953869,0.66353416,-0.60878754,-5.407031e-08,-0.054652438,-1.778528e-11
4545,-0.020139247,-0.027549207,-0.014208883,-0.0021928106,0.45096397,-0.5667038,-7.7593405e-08,-0.051554292,-1.9676157e-11
4546,-0.023380987,-0.028817743,-0.01644978,-0.0019866165,0.30022812,-0.5193367,-1.1536035e-07,-0.05420792,-2.6627645e-11
4547,-0.024725646,-0.028008848,-0.01704657,-0.0018857475,0.17220116,-0.4800415,-1.4906834e-07,-0.05259192,-3.3299648e-11
4548,-0.020797014,-0.022393435,-0.014067613,-0.0017736703,0.06711578,-0.46433258,-1.49769e-07,-0.044547737,-3.182754e-11
4549,-0.015460901,-0.0153167695,-0.010167189,-0.001383963,-0.023252487,-0.4565277,-1.16886824e-07,-0.038855463,-2.5599543e-11
4550,-0.0078998655,-0.006397173,-0.00477954,-0.00087614096,-0.114686966,-0.4587555,-5.684855e-08,-0.029544353,-1.4892969e-11
4551,0.0014575273,0.007363215,0.0025391206,-0.00048168673,-0.22459984,-0.40592575,-1.4173082e-08,-0.016231239,-5.670131e-12
4552,0.0072217435,0.012749679,0.00541842,-0.0005307077,-0.54045105,-0.22240067,3.238526e-09,0.0011551678,2.1690358e-12
4553,-0.054940864,-0.094527476,-0.039106667,-0.022629915,-0.6770935,0.26133347,-2.4899677e-08,-0.019118652,-4.6803533e-12
4557,-0.0034466162,-0.022703417,-0.005718425,-0.018227616,-2.0732212,-0.62913513,1.4813253e-09,0.034886047,1.636865e-11
4558,-0.0038956031,-0.002329737,-0.002345316,-0.007352029,-0.7515259,-0.22809982,-1.2837056e-09,-0.0042965114,8.111914e-13
4559,0.0011502467,-0.00013097376,0.0009819083,-0.0046836818,-0.5772953,-0.21753311,9.853824e-10,0.0064311028,3.3030037e-12
4560,0.0152956825,0.02431051,0.014595188,-8.641856e-05,-0.36697388,-0.21392441,3.561917e-09,0.008336276,2.1679589e-11
4561,0.031098042,0.050803725,0.05064482,0.0031820831,-0.32250595,-0.22322083,9.8441895e-09,0.027318865,9.5159054e-11
4562,0.071913265,0.10268745,0.064882465,0.015527111,-0.8353901,-0.0558815,1.8273614e-08,0.038193733,9.5232496e-11
4566,0.10880221,0.12687132,0.110692166,0.012591021,-4.2553368,-0.41942978,5.5532347e-08,0.1615889,1.2852809e-11
4567,0.06569264,0.097019605,0.053841885,0.018086346,-0.34855652,-0.28610992,1.4807259e-08,0.009734616,-1.3507688e-11
4568,0.035556264,0.056636587,0.030399129,0.017690755,1.1331825,-0.20840073,6.300702e-09,-0.013625935,4.792555e-13
4569,-0.0036396086,-0.00403215,-0.004112918,0.0022938685,0.7795162,-0.16858292,-1.5259705e-09,-0.011663623,8.445772e-12
4570,-0.005680342,-0.017304555,-0.018918043,-0.0021331245,0.64953613,-0.20680237,-3.5317722e-09,-0.011942349,-2.0246402e-11
4571,0.019060051,0.04312692,0.023880124,0.015085063,0.9507599,-0.25263596,5.0152256e-09,0.0015501752,-4.8022215e-11
4574,0.0012173094,0.00942786,-0.0031545535,-0.0017179847,-0.4879017,-0.25326538,3.3132963e-09,0.016400851,-2.3060893e-12
4575,0.05056828,0.10595004,0.06421495,0.034842312,2.0008564,-0.60676956,1.9632674e-08,0.003478825,1.12170065e-11
4576,0.017523905,0.05564975,0.02032708,0.024192795,2.263958,-0.4891739,-2.7538753e-09,-0.053898096,-5.6415775e-12
4577,0.0031929612,0.031363085,0.00959947,0.017466342,1.6504993,-0.55363464,-1.2969156e-08,-0.06084598,-1.10566035e-11
4578,-0.013634197,-0.0051384643,-0.0053809285,0.0044798995,1.1628189,-0.66134644,-4.272463e-08,-0.063632354,-1.9625211e-11
4579,-0.019465372,-0.017432302,-0.011707328,-0.002217058,0.80633545,-0.52389145,-1.1728022e-07,-0.06430665,-3.0771975e-11
4580,-0.015823208,-0.009706199,-0.008600228,-0.0023187518,0.5540161,-0.49306488,-1.7065823e-07,-0.05379066,-3.606032e-11
4581,-0.012280464,-0.0060358196,-0.0061151683,-0.0015884824,0.23677063,-0.47839737,-1.8699498e-07,-0.047806382,-3.517442e-11
4582,-0.013694823,-0.009574264,-0.0075721294,-0.0011525969,0.03535843,-0.46190643,-2.0666431e-07,-0.044461757,-3.774704e-11
4583,-0.012838557,-0.005207032,-0.0062675774,-0.001133879,-0.057207108,-0.4561653,-2.2796777e-07,-0.047349572,-4.290951e-11
4584,-0.015017539,-0.0035737008,-0.0066530704,-0.0030314326,0.061742783,-0.46064377,-2.522685e-07,-0.058839858,-5.10626e-11
4585,-0.016453415,-0.0024291128,-0.0069637,-0.0030733373,0.20886612,-0.46809006,-2.276129e-07,-0.07299912,-5.0971963e-11
4586,-0.014792591,-0.0013625324,-0.0054420307,0.0010199498,0.44174194,-0.48443985,-1.5531172e-07,-0.08056782,-4.4889897e-11
4587,-0.011697821,-0.0011397004,-0.0003766343,-0.00013891715,0.38718605,-0.42067337,-4.8001056e-08,-0.062495396,-2.2502708e-11
4588,-0.0053459555,-0.0017804056,-0.0003690794,-0.00072387094,-0.22489166,-0.270195,-7.983257e-09,-0.02164583,-1.5698692e-12
4589,-0.06993564,-0.1134578,-0.050941676,-0.030817082,-0.6377888,0.00024414062,-2.64858e-08,-0.018406153,2.2932004e-12
4593,-0.014209136,-0.021521382,-0.0110091865,-0.011866341,-1.065012,-0.10948181,-3.8170533e-09,-0.0016121417,1.571926e-11
4594,0.018590428,0.025046133,0.0136492625,-0.004403555,-0.946846,-0.20575333,9.975697e-09,0.013463914,1.388209e-11
4595,0.024846777,0.028212272,0.018091671,0.00045758858,-0.9535942,-0.2930565,8.506113e-09,0.021782972,1.44434326e-11
4596,0.06336106,0.09788273,0.05036147,0.022309043,-0.23034096,-0.26655197,1.3142664e-08,-0.0049136057,1.3699777e-11
4603,0.059541233,0.09613393,0.059927344,0.018289706,-0.433527,0.021274567,1.5440438e-08,0.026969433,-2.8450527e-11
4604,-0.105897136,-0.16109681,-0.09697208,-0.036614582,-0.17317963,0.08230209,-2.9454682e-08,-0.03110971,5.4974678e-11
4605,-0.0038001414,-0.016362099,-0.032434307,-0.003202157,-0.10211754,-0.077121735,-5.362418e-09,-0.012982562,4.0062398e-11
4606,-6.798491e-08,-2.670187e-06,-0.0018429884,-3.2995565e-06,0.24404144,-0.18183517,-1.6874147e-09,-0.0038046762,-2.7772715e-11
4607,0.029864812,0.0605646,0.034449883,0.016825961,0.6625004,-0.3967018,7.1206543e-09,0.006271921,-8.152137e-11
4609,-0.0015675786,-0.011472391,-0.02780616,-0.019781843,-1.5146751,-0.4789772,-3.6961287e-09,0.008503951,-1.7879791e-11
4610,0.0004727957,0.0012306329,0.014281857,-0.0007498073,-1.3956718,-0.4149704,6.8841164e-09,0.050290607,-3.4093214e-12
4611,0.0072999713,0.021939509,0.029785357,0.0058181915,1.1650658,-0.46223068,6.820679e-09,0.008979425,1.8694768e-12
4612,0.0024832801,0.0054044286,0.0050196014,2.5478905e-05,1.2856674,-0.44963455,4.1530512e-10,-0.0025732368,-1.9746427e-12
4613,0.0012781546,0.003806483,0.0025346167,-6.287952e-05,0.8960209,-0.5024719,-1.4144241e-09,-0.0061151832,-1.2504407e-12
4614,-0.010869965,-0.01712419,-0.0066885278,-0.0008949883,0.7701874,-0.5118828,-4.403271e-08,-0.037388712,-1.2264717e-11
4615,-0.012844853,-0.016695648,-0.008488938,-0.0011239675,0.5350628,-0.45282364,-1.0866417e-07,-0.041546315,-2.0144136e-11
4616,-0.009450808,-0.00960134,-0.005713038,-0.0006836966,0.29896545,-0.44287872,-1.3769163e-07,-0.03167993,-2.0928648e-11
4617,-0.0049466193,-0.003994718,-0.0025842339,-0.0004274916,-0.009019852,-0.43614197,-1.3188125e-07,-0.026163518,-1.5846283e-11
4618,0.0033580512,0.0059501827,0.0029591322,-0.00037223354,-0.45327568,-0.4286499,-8.870518e-08,-0.01748097,-3.0201674e-12
4619,0.011296064,0.01662016,0.008397266,-0.00043152756,-0.77525616,-0.43217468,-4.2250377e-08,-0.0062745214,8.302081e-12
4620,0.017572463,0.02379261,0.01254373,-0.0004299637,-1.0084467,-0.44638824,4.710614e-09,0.002562046,1.7736007e-11
4621,0.031105064,0.055206433,0.025691003,0.00011347965,-0.9566822,-0.4705696,1.3547492e-08,-0.0024334788,1.4087398e-11
4622,0.04529444,0.09132063,0.03965988,0.016336001,-0.3135624,-0.51398087,1.36958676e-08,-0.01880826,4.7884335e-12
4623,0.06865993,0.11650306,0.0539541,0.012709095,0.040252686,-0.47250748,1.871534e-08,0.0027593523,5.79993e-12
4624,0.073289074,0.112577945,0.056309305,0.025307696,-0.8007469,-0.38549042,2.6560866e-08,0.018500417,1.8680113e-11
4625,-0.026467085,-0.04674521,-0.018288508,-0.016988136,-0.9075928,-0.1314888,-1.6164904e-08,-0.011481002,-5.8773125e-13
4628,-0.028150663,-0.02442424,-0.017926596,-0.0025228593,-0.32846642,-0.52895737,-1.1240218e-08,-0.03469473,3.9830556e-11
4629,0.016590647,0.02321788,0.012860924,-0.00061479217,-0.32400894,-0.09649277,4.6737902e-09,0.005846709,2.5596802e-11
4630,0.028552614,0.037550192,0.021251105,-0.00029004793,-0.74835205,-0.18780518,8.665889e-09,0.017973468,2.5694877e-11
4631,0.030871864,0.021735206,0.019833878,-0.0056458088,-1.463417,-0.32731628,1.1701072e-08,0.04711739,4.914774e-11
4632,0.0838868,0.11812008,0.067435324,0.016031062,-1.961359,-0.7845955,2.5519043e-08,0.02207736,5.9476285e-11
4639,0.04257363,0.059922628,0.066203766,0.0011209742,-0.5376873,-0.010482788,1.6385187e-08,0.060377076,-6.303276e-11
4640,-0.013578283,-0.038358763,-0.045446057,-0.011392108,-0.58776283,0.04455185,-7.3916784e-09,-0.016045962,6.369276e-11
4641,0.0005820811,-0.00014100363,-0.002424879,-0.0002051489,-0.8100815,-0.26625824,-1.4590995e-10,0.00484363,1.7512422e-11
4642,2.0165638e-09,7.489412e-08,6.9857415e-05,-8.668798e-08,-0.15432358,-0.3022461,-1.8740032e-10,-0.0008995086,-5.51503e-11
4643,2.0701957e-08,4.527149e-06,0.0017958204,9.377098e-05,1.0344639,-0.48734283,2.8300526e-09,0.0043425746,-1.5748798e-10
4645,-9.789615e-09,-8.328483e-07,-0.0011377006,-0.0014852529,-1.5389462,-0.55942917,-8.6992014e-10,0.013675086,-2.4003943e-11
4646,7.674468e-07,2.3382881e-08,0.00062213256,-6.1746396e-05,-1.0445461,-0.4407692,1.4593589e-09,0.024730787,-1.09902695e-11
4647,0.014580537,0.022655876,0.023148315,5.950451e-06,0.10521698,-0.39068222,8.418683e-09,0.027732462,4.937998e-12
4648,-0.002676462,-0.0031923435,-0.00527226,-6.78745e-07,0.3795166,-0.42085648,-2.0031266e-09,-0.009435564,-1.0167249e-12
4649,-0.012675922,-0.014959702,-0.00825382,-8.681378e-06,0.28554535,-0.45565796,-5.2598566e-09,-0.017896533,-1.8504955e-12
4650,-0.02256896,-0.031866625,-0.01099018,-6.173121e-05,0.35528564,-0.45667648,-2.0691644e-08,-0.03916745,-7.192677e-12
4651,-0.04268405,-0.06212592,-0.023243748,-0.00011772143,0.51137924,-0.43803787,-7.505656e-08,-0.08472966,-2.1218985e-11
4652,-0.036318146,-0.0550533,-0.020102233,-0.00012328653,0.490448,-0.43733597,-1.2831127e-07,-0.08576544,-2.9474e-11
4653,-0.03053309,-0.04637061,-0.018354751,-9.039848e-05,0.3855505,-0.43417358,-1.659475e-07,-0.075814754,-3.461214e-11
4654,-0.021724522,-0.032840207,-0.014746256,-6.207445e-05,0.17869377,-0.42806244,-1.6701114e-07,-0.05621253,-3.199803e-11
4655,-0.022704333,-0.03384435,-0.015173443,-4.7422454e-05,0.13390064,-0.4300804,-1.589566e-07,-0.057775408,-3.2535537e-11
4656,-0.012828529,-0.021697924,-0.008568965,-5.262009e-05,-0.14625645,-0.43208313,-1.0024704e-07,-0.043642506,-1.8430805e-11
4657,0.0036013126,0.000914976,0.0029257983,-5.4448927e-05,-0.5822582,-0.4325142,-2.1894955e-08,-0.0134780705,1.7137611e-12
4658,-0.012226373,-0.02452074,-0.00860507,-0.0005645224,-0.4855423,-0.44244003,-7.4388176e-09,-0.0042538494,1.4941798e-12
4659,-0.0082222745,-0.009662427,-0.005251251,-0.00059055095,-0.3934536,-0.42805862,-2.7724365e-09,-0.0067435727,1.1906032e-12
4660,0.012375105,0.013188951,0.009134948,-0.008685486,-1.6505833,-0.47293472,3.5266439e-09,0.015951388,1.1775296e-11
4661,-0.00977916,-0.019253725,-0.022100948,-1.5097136e-08,-0.55114365,-0.0029258728,-3.9647787e-09,-0.0150989,4.513681e-13
4663,0.095073715,0.11238842,0.07422134,6.2160034e-05,-1.5448284,-0.448143,3.0843474e-08,0.07697819,5.8838906e-11
4664,-0.0104824975,-0.00772921,-0.005856611,-0.000463977,0.33768082,-0.35951233,-5.560789e-09,-0.017637655,4.7653922e-11
4665,-0.04836852,-0.052798893,-0.035870902,-0.00051446055,0.25063705,-0.11941528,-1.4447856e-08,-0.044249624,3.5153574e-11
4666,-0.011667468,-0.009017982,-0.007215336,-0.00047432783,-0.23935318,-0.13353729,-4.5741295e-09,-0.016463012,5.6615004e-11
4667,-0.04328675,-0.043590948,-0.02952215,-0.0026400273,-0.2963581,-0.132164,-1.5345481e-08,-0.04533034,1.0363373e-10
